# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs201158093-TAA	rs201158093-TA	Matrix_ID	Matrix_name
658	-0.000880568561492587	0.86210953932692	0.860363310692518	M00470	V$AP2GAMMA_01
659	-0.000877509028989637	0.971374805977112	0.969414086617123	M01220	V$STAT3STAT3_Q3
660	0.000867766147659543	0.350911775009313	0.3516136346817	M00795	V$OCT_Q6
661	-0.000864365500438002	0.492678461653576	0.491698871121748	M01332	V$BARHL1_01
662	-0.000850697976259644	0.936971120054138	0.935137573193857	M00739	V$E2F4DP2_01
663	-0.000842895788896276	0.966625667168825	0.964751421499557	M00065	V$TAL1BETAE47_01
664	-0.000828027513378661	0.955070434315438	0.953251228191361	M01035	V$YY1_Q6_02
665	-0.000827224119579844	0.959341773169284	0.95751620234371	M01459	V$PREP1_01
666	-0.000811586205914646	0.956799390081363	0.955013044395166	M01440	V$LHX8_01
667	-0.000799928616635026	0.107649762415023	0.10745166441318	M00129	V$HFH1_01
668	-0.000791651851043573	0.966354423382202	0.964594512837571	M00774	V$NFKB_Q6_01
669	-0.000786508507992126	0.901448948312524	0.899817899136776	M01045	V$AP2ALPHA_02
670	-0.000782182704046204	0.970707498509596	0.968960786730596	M01165	V$ELK1_04
671	-0.000770546571761645	0.948954209265163	0.947272020913095	M00740	V$E2F1DP1RB_01
672	-0.000757110065902969	0.889280129362283	0.887731188641861	M01199	V$RNF96_01
673	-0.000755815125586284	0.650522675150736	0.649391536469415	M00203	V$GATA_C
674	-0.000752128177074554	0.935750800066833	0.934131632690105	M00074	V$CETS1P54_02
675	-0.000731963616422429	0.962419928914163	0.960799224332353	M00651	V$NFMUE1_Q6
676	-0.000715785403767176	0.9577608666564	0.95618362669719	M00738	V$E2F4DP1_01
677	-0.000706366796616995	0.857985887964079	0.856591534196396	M00803	V$E2F_Q2
678	-0.000698577890410706	0.975336209469819	0.973768608113123	M01595	V$STAT3_03
679	-0.000691615332938104	0.974193294110692	0.972643122869458	M00360	V$PAX3_01
680	-0.000687389605730025	0.907404766286661	0.905969686471191	M00469	V$AP2ALPHA_01
681	-0.000685858618740714	0.970029306335821	0.968498598658907	M00378	V$PAX4_03
682	-0.000681479466504799	0.97749489747033	0.975962250019089	M00057	V$COMP1_01
683	-0.000680769920818666	0.966072491011908	0.964559329025168	M00050	V$E2F_02
684	-0.000666152536758788	0.97051889404497	0.969031382532126	M00426	V$E2F_Q4
685	-0.000657357521618631	0.978163893299763	0.976684443219413	M01305	V$TEF_01
686	-0.000656463401748195	0.97819655547303	0.976719066846435	M00123	V$MYCMAX_02
687	-0.000655476674844217	0.959841474292148	0.958393887055913	M01596	V$GLI3_01
688	-0.000647060299343898	0.9620878190735	0.960655460772953	M00736	V$E2F1DP1_01
689	-0.0006443274232809	0.973000731466924	0.971558239685785	M00052	V$NFKAPPAB65_01
690	0.000643205826472787	0.637143707558704	0.638088039543207	M00494	V$STAT6_01
691	-0.000641594796975873	0.964842807620182	0.963418472024436	M01160	V$KID3_01
692	-0.000632888686950775	0.986729709190494	0.98529281489752	M00141	V$LYF1_01
693	0.00063189583943718	0.535222153090607	0.53600146488951	M00999	V$AIRE_01
694	-0.000631314272804322	0.968011787892387	0.966605655141425	M00712	V$MYOGENIN_Q6
695	-0.000623900807667745	0.93757019258243	0.936224260593426	M00498	V$STAT4_01
696	-0.000623476400610251	0.964352603677344	0.962969165154703	M00737	V$E2F1DP2_01
697	-0.000608987503850352	0.945713478371833	0.944388285197185	M01288	V$NEUROD_02
698	-0.000591068720943354	0.908631847287595	0.907396053180867	M00921	V$GR_Q6_01
699	-0.00059064261350486	0.924576203694871	0.923319630215267	M00189	V$AP2_Q6
700	-0.000590096976208675	0.962791442924895	0.961484139844379	M00175	V$AP4_Q5
701	-0.000584367112604	0.979196189699003	0.977879513396551	M00007	V$ELK1_01
702	-0.000567178909329655	0.846467622498499	0.845362876202353	M00935	V$NFAT_Q4_01
703	-0.000565976621817003	0.943997217831196	0.942767793120057	M00807	V$EGR_Q6
704	-0.000553038215418463	0.978631035240632	0.977385622438274	M01249	V$HIF2A_01
705	-0.000548326967038491	0.974609056257591	0.973379321064789	M00222	V$HAND1E47_01
706	-0.000543031006689504	0.980007423534304	0.978782812424256	M01116	V$CLOCKBMAL_Q6
707	-0.000536795902705833	0.42910487286688	0.428574819061189	M00351	V$GATA3_03
708	-0.000530863840225569	0.969928846452892	0.968743969358338	M00626	V$EFC_Q6
709	-0.000528013129116869	0.990383757054094	0.989180384950936	M00155	V$ARP1_01
710	-0.000519213444588025	0.972162912557523	0.971001354059613	M01259	V$CTCF_02
711	-0.000512640839675283	0.983111197354403	0.981951418363022	M00279	V$MIF1_01
712	-0.000507741089993321	0.970088586839211	0.968955102434941	M00976	V$AHRHIF_Q6
713	-0.000494828362243176	0.904728488666374	0.903698242165516	M01197	V$ELF5_01
714	-0.000489638350950769	0.955871889868059	0.954794814710151	M01598	V$ZBED6_01
715	-0.000478258486231948	0.966854997165993	0.96579085264694	M00516	V$E2F_03
716	-0.000460255256148037	0.953717544791972	0.952707352360563	M00982	V$KROX_Q6
717	-0.000453814727206091	0.980516443639372	0.979492391031343	M00927	V$AP4_Q6_01
718	-0.000451816150272314	0.972746461286049	0.971734995467997	M01080	V$CBF_02
719	-0.000448285007162874	0.409455416992823	0.409032989281005	M00346	V$GATA1_05
720	-0.00044645576943299	0.985670040935642	0.984657290412738	M01111	V$RBPJK_Q4
721	-0.000437076025726443	0.978491369282928	0.977507106296063	M01034	V$EBOX_Q6_01
722	-0.000431139777415187	0.976835516035403	0.975866257417226	M01657	V$GLI3_Q5_01
723	-0.000413644196140978	0.987832900054645	0.986892485581255	M01020	V$TBX5_02
724	-0.00041145759737537	0.98718966638641	0.986254829882509	M00186	V$SRF_Q6
725	-0.000394926909193353	0.968849929877436	0.967969303927952	M00491	V$MAZR_01
726	-0.000389549092978388	0.988760696605466	0.987874205625528	M00678	V$TEL2_Q6
727	-0.000388313930519619	0.968069047961332	0.967203859235168	M01175	V$CKROX_Q2
728	0.000381168541443558	0.830741867756574	0.831471307523045	M01214	V$ESE1_Q3
729	-0.00037541803622872	0.982314480513308	0.981465703375867	M00430	V$E2F1_Q4
730	-0.000372249961246322	0.99146689344726	0.990617434382278	M00220	V$SREBP1_01
731	0.000370818030146491	0.343978704009948	0.344272532233422	M00195	V$OCT1_Q6
732	-0.000363772324889985	0.986750145714215	0.98592397333754	M01001	V$DEAF1_01
733	-0.000359663789601347	0.988526838237857	0.98770852222432	M00033	V$P300_01
734	-0.000359114448167797	0.970609178386229	0.969806921569388	M00649	V$MAZ_Q6
735	-0.000346497513983866	0.98979035765178	0.98900097824359	M01656	V$P63_01
736	-0.000338062343971542	0.976679777196977	0.975919808573177	M00716	V$ZF5_01
737	-0.000322236240122973	0.989693654846269	0.988959597907957	M00225	V$STAT3_01
738	-0.000316047547756396	0.975427414307642	0.97471782827769	M00431	V$E2F1_Q6
739	-0.000315399085174275	0.99298918107235	0.992268301125342	M00309	V$ACAAT_B
740	-0.000302922009709411	0.990953662434936	0.990262709584097	M00799	V$MYC_Q2
741	-0.000294616835893621	0.981622080129422	0.980956392834491	M01113	V$CACD_01
742	-0.000293109375637438	0.976803544859348	0.976144513501407	M00321	V$MUSCLE_INI_B
743	-0.000292569704000688	0.991165153505223	0.990497663465604	M01343	V$PITX3_01
744	-0.000288285648804575	0.980705457488793	0.980054679029816	M00323	V$MINI19_B
745	-0.000287180250528801	0.992798226949893	0.992141949216629	M00221	V$SREBP1_02
746	-0.000283473857561248	0.98763819358871	0.986993750085755	M00652	V$NRF1_Q6
747	-0.000282124208102536	0.99327704910011	0.992632010969787	M01023	V$HSF1_Q6
748	-0.000281983102502492	0.269983661737363	0.269808420919014	M00078	V$EVI1_01
749	-0.000277768432152952	0.992670163170077	0.992035468768182	M00687	V$ALPHACP1_01
750	-0.000275103730178666	0.988580990417324	0.987954972334363	M00698	V$HEB_Q6
751	-0.000274892914774468	0.988976853929238	0.9883510649317	M00254	V$CAAT_01
752	-0.000268293604926469	0.991601622483089	0.990989231061554	M00224	V$STAT1_01
753	-0.000267687700342223	0.991705094455269	0.991094021852464	M00118	V$MYCMAX_01
754	-0.000266644428249221	0.979712902436991	0.979111571269789	M01588	V$GKLF_02
755	-0.000258437836211744	0.988943054380589	0.988354734049337	M00139	V$AHR_01
756	-0.000257926443621092	0.992002490987236	0.991413518016471	M00187	V$USF_Q6
757	-0.000255594355768133	0.974805417366892	0.974231886110648	M00915	V$AP2_Q6_01
758	-0.000254293047873678	0.990277514085311	0.989697845248341	M00425	V$E2F_Q3
759	-0.000251788184123501	0.983515332260502	0.982945291014012	M00428	V$E2F1_Q3
760	-0.000251721098021008	0.993771096400305	0.993195264377444	M00965	V$DR4_Q2
761	-0.000248685454895989	0.965741294227329	0.965188450306004	M01253	V$CNOT3_01
762	-0.000247722765305358	0.98259428751768	0.982033972855002	M00720	V$CACBINDINGPROTEIN_Q6
763	-0.000240173468048464	0.981008977365069	0.98046660991405	M01073	V$HIC1_03
764	-0.000237570739527211	0.990649671166888	0.990107907397559	M00256	V$NRSF_01
765	0.000235671329112085	0.937669026545004	0.938177993810386	M01591	V$TAL1_01
766	-0.000230408878273277	0.984509082587507	0.983986903558859	M00919	V$E2F_Q4_01
767	-0.000227140038092561	0.981283122187249	0.980770036208093	M00933	V$SP1_Q2_01
768	-0.000225702642998925	0.987934059697744	0.987420764211432	M00373	V$PAX4_01
769	-0.000224756154265464	0.984492410054896	0.983983047189263	M00920	V$E2F_Q6_01
770	-0.000217500064070897	0.41195676696851	0.41175050556263	M01416	V$HOXC9_01
771	-0.000214460056288788	0.994397658793135	0.993906733993144	M00185	V$NFY_Q6
772	-0.000211097298921326	0.120925514689512	0.120866750768647	M01426	V$HOXB9_01
773	-0.000210434021625466	0.991934383776055	0.991453866091523	M00929	V$MYOD_Q6_01
774	-0.000209142822275195	0.995753709840187	0.995274301021143	M00694	V$E4F1_Q6
775	-0.000208285301758929	0.980597130000387	0.980126953637785	M01303	V$SP1_02
776	-0.000207624250207019	0.994870346180682	0.994394839695999	M00977	V$EBF_Q6
777	-0.000207215136725029	0.990286440553857	0.989814057407481	M00427	V$E2F_Q6
778	-0.000205344944132182	0.990655836908819	0.990187541567456	M00665	V$SP3_Q3
779	-0.000194413035515876	0.984170709578104	0.983730241638637	M00932	V$SP1_Q4_01
780	-0.00019318161441681	0.993134328112337	0.992692663212371	M00281	V$RFX1_02
781	-0.000191044971469657	0.98340173003265	0.982969229398358	M00931	V$SP1_Q6_01
782	0.000184950508062426	0.998741999422141	0.999167418546409	M00143	V$PAX5_01
783	-0.000184311015764674	0.988006739906847	0.98758752691225	M00940	V$E2F1_Q6_01
784	-0.000182639224715788	0.994466079374409	0.994047952192459	M00615	V$MYCMAX_03
785	-0.000176464014552076	0.989073276316136	0.988671474326704	M00939	V$E2F1_Q4_01
786	-0.000172197115917378	0.986043156500833	0.985652269354554	M00800	V$AP2_Q3
787	0.000171182268434655	0.551902798009597	0.552120379854888	M00746	V$ELF1_Q6
788	-0.000164574984539395	0.989816079696039	0.989441062025802	M00918	V$E2F_Q3_01
789	-0.000164382549618041	0.984980594413214	0.984607845070307	M00196	V$SP1_Q6
790	-0.00016389089731883	0.985757682551212	0.985385754658623	M01273	V$SP4_Q5
791	-0.000160737012811494	0.99055884573621	0.990192297194299	M01068	V$UF1H3BETA_Q6
792	-0.000146107850445679	0.992271493365386	0.99193772382317	M00008	V$SP1_01
793	-0.000144237380976625	0.994080939004643	0.993750840811994	M00947	V$CP2_02
794	-0.00013660286875486	0.995300791949429	0.994987779537802	M01009	V$HES1_Q2
795	-0.00013477590229303	0.997269774465107	0.996960336777472	M00326	V$PAX1_B
796	-0.000134227109168038	0.995747234966335	0.995439527578883	M00467	V$ROAZ_01
797	-0.0001328684358105	0.994118470096828	0.993814375137545	M00273	V$R_01
798	-0.000131116195905603	0.992188967980061	0.991889465194048	M00255	V$GC_01
799	-0.00012240765304698	0.991885948097337	0.9916064204333	M00938	V$E2F1_Q3_01
800	-0.000122034130691974	0.996935147357333	0.9966550539464	M01145	V$CMYC_01
801	-0.000119623221123737	0.996539424043699	0.996264972387741	M00450	V$ZIC3_01
802	-0.000115969184010241	0.99527549145156	0.995009759598223	M00341	V$GABP_B
803	-0.000107975954408887	0.994476504006709	0.994229284190017	M00324	V$MINI20_B
804	-0.000107060125738702	0.995391179108932	0.995145830445374	M00650	V$MTF1_Q4
805	-0.000106889230241817	0.996925736747324	0.996680402033917	M00108	V$NRF2_01
806	-0.000106109777826102	0.723185234018593	0.723008562073602	M01484	V$PITX1_01
807	-0.000104178273421097	0.997646679520155	0.99740739339477	M01411	V$PKNOX2_01
808	-0.000103999780164799	0.996205283085623	0.995966752018174	M01079	V$CBF_01
809	-0.000100086417204985	0.997346545224743	0.997116725723839	M00122	V$USF_02
810	-9.13564024944722e-05	0.998165092318469	0.99795514449423	M00104	V$CDPCR1_01
811	-8.63180793394347e-05	0.997418892012666	0.997220669996759	M00272	V$P53_02
812	-8.59988317363555e-05	0.970596661620088	0.970404483458396	M00024	V$E2F_01
813	-8.57443267402382e-05	0.995331468658875	0.995134976173052	M01597	V$ZFP281_01
814	-8.13085849275736e-05	0.997999560438182	0.997812732514263	M01139	V$LMAF_Q2
815	-7.61622834269584e-05	0.996617319116077	0.996442557523255	M01100	V$LRF_Q2
816	-6.99910031987876e-05	0.997984060750456	0.997823238358537	M01169	V$IK_Q5
817	-6.93768098108602e-05	0.993987373964363	0.993828601131301	M01037	V$GLI_Q2
818	-6.00659906261802e-05	0.995558969159691	0.99542128585248	M01593	V$ZFX_01
819	-5.97034833541457e-05	0.996495327860523	0.996358346721045	M01122	V$ZNF219_01
820	-5.95421603942352e-05	0.998605136704661	0.998468236435522	M01223	V$P50P50_Q3
821	-5.63302845279269e-05	0.998743192192356	0.998613658334312	M01167	V$SAP1A_01
822	-5.4872098469535e-05	0.998285293868239	0.998159170809262	M00466	V$HIF1_Q5
823	-5.47656832726218e-05	0.998296808598797	0.998170928666891	M00237	V$AHRARNT_02
824	-5.17086983120778e-05	0.997853691913443	0.997734890855452	M00322	V$MYCMAX_B
825	-5.12319399030247e-05	0.998380503130554	0.998262735221291	M00444	V$VDR_Q3
826	-5.01788098292806e-05	0.998939191617447	0.998823779872311	M00776	V$SREBP_Q3
827	-4.94170977320155e-05	0.998971213947474	0.998857550404294	M00208	V$NFKB_C
828	-4.63839354351778e-05	0.999106520879535	0.998999819045598	M00070	V$TAL1BETAITF2_01
829	-4.33904142946349e-05	0.99918182924574	0.999082005854912	M00539	V$ARNT_02
830	-4.31074524283077e-05	0.998942448723528	0.998843300037965	M00072	V$CP2_01
831	-4.30426955210952e-05	0.998913061767948	0.998814064930593	M01154	V$CMYC_02
832	-4.16314281676721e-05	0.99786191284782	0.997766262483345	M01072	V$HIC1_02
833	-4.16209274198752e-05	0.998385861890194	0.998290185439944	M01587	V$FPM315_01
834	-3.96790146151627e-05	0.999064478065384	0.998973203400827	M00796	V$USF_Q6_01
835	-3.96630733173968e-05	0.998881645757903	0.998790424458725	M00032	V$CETS1P54_01
836	-3.9582380116627e-05	0.999790983580538	0.999699864984688	M00329	V$PAX9_B
837	3.93214527898422e-05	0.427954659066319	0.427993408259435	M00380	V$PAX4_04
838	-3.71943379668515e-05	0.999284525152501	0.999198946964503	M00121	V$USF_01
839	-3.44522950141875e-05	0.998877273847625	0.998798036714788	M00771	V$ETS_Q4
840	-3.2855581670043e-05	0.999438403209265	0.999362795783036	M01201	V$AR_04
841	-3.03556480341331e-05	0.998043397076144	0.997973639811037	M00500	V$STAT6_02
842	-2.99651388546334e-05	0.999167830100741	0.999098892614443	M00087	V$IK2_01
843	-2.61113712197548e-05	0.999554838282744	0.999494743199951	M00481	V$AR_01
844	-2.54939013598356e-05	0.999307391667058	0.999248732168962	M01173	V$SREBP1_Q5
845	-2.53386091495506e-05	0.999454979959332	0.99939666915551	M00054	V$NFKAPPAB_01
846	-2.41529259096414e-05	0.999254302367883	0.99919873121737	M00051	V$NFKAPPAB50_01
847	-2.15033042858142e-05	0.999257768419853	0.999208293207054	M01200	V$CTCF_01
848	-2.12231701110879e-05	0.999691717846187	0.999642865949904	M00749	V$SREBP1_Q6
849	-1.88327283428784e-05	0.999620806668807	0.999577460092435	M01003	V$HELIOSA_01
850	-1.86951195483121e-05	0.999769162370081	0.999726126129688	M00707	V$TFIIA_Q6
851	-1.76433429905999e-05	0.999606635111646	0.999566026618523	M00333	V$ZF5_B
852	-1.7473586729406e-05	0.999764121422994	0.99972389730231	M00287	V$NFY_01
853	-1.71890423976245e-05	0.999664329394536	0.999624764230318	M00084	V$MZF1_02
854	-1.50800232788707e-05	0.999745815019873	0.999711101411828	M00086	V$IK1_01
855	-1.47487956381081e-05	0.999665055563535	0.999631107157845	M00340	V$ETS2_B
856	-1.24133494079915e-05	0.999670811660738	0.999642238684909	M00797	V$HIF1_Q3
857	-1.14781027216013e-05	0.99981231165699	0.999785887658426	M00262	V$STAF_01
858	-1.04546252236171e-05	0.999845379422264	0.9998213107699	M01078	V$CETS1P54_03
859	-7.59263986402313e-06	0.999894864925302	0.999877384216785	M00513	V$ATF3_Q6
860	-7.42944080187641e-06	0.999893705718358	0.999876600763393	M00214	V$SEF1_C
861	-7.31735498511827e-06	0.999847125443057	0.999830279328225	M00068	V$HEN1_01
862	-7.16130734683786e-06	0.999824112235806	0.999807625752495	M00721	V$CACCCBINDINGFACTOR_Q6
863	-6.88041643227462e-06	0.999851364476962	0.999835524212923	M00518	V$PPARA_02
864	-6.87815461576165e-06	0.999869510333245	0.999853674988991	M01208	V$FLI1_Q6
865	-6.81866045256014e-06	0.999898249722663	0.999882550897526	M00001	V$MYOD_01
866	-6.37240285328467e-06	0.999818856934695	0.999804186700419	M00446	V$SPZ1_01
867	-6.31001884903309e-06	0.999831824299978	0.999817297493657	M01036	V$COUPTF_Q6
868	-6.21190095452694e-06	0.999915353720899	0.999901051603379	M00249	V$CHOP_01
869	-5.86555313364542e-06	0.999886993221705	0.999873488903954	M00055	V$NMYC_01
870	5.48925719282812e-06	0.999922081364277	0.999934719941082	M01028	V$NRSF_Q4
871	-5.16872569006107e-06	0.999870983482027	0.999859083657597	M01258	V$GADP_01
872	-5.01028755840784e-06	0.999935414373081	0.999923878571279	M00985	V$STRA13_01
873	-4.27108838888214e-06	0.999911725513281	0.99990189188532	M00025	V$ELK1_02
874	-4.02151036527367e-06	0.999938196260305	0.999928937005651	M01224	V$P50RELAP65_Q5_01
875	-3.25171848487228e-06	0.999930206270261	0.99992271946235	M00492	V$STAT1_02
876	-3.22406110199101e-06	0.999928097206545	0.999920674092849	M01592	V$LBP9_01
877	-3.07443304107058e-06	0.999934785571929	0.999927706914957	M01168	V$SREBP_Q6
878	-2.79648741229427e-06	0.999952973463037	0.99994653463635	M01109	V$SZF11_01
879	-2.56923990441711e-06	0.999961708387237	0.99995579273776	M00339	V$ETS1_B
880	-2.4770389998515e-06	0.999955636531259	0.999949933207479	M00448	V$ZIC1_01
881	-2.31080414740147e-06	0.999972787013769	0.999967466349537	M00775	V$NFY_Q6_01
882	-2.26269995451093e-06	0.999960625333845	0.999955415493376	M00449	V$ZIC2_01
883	-2.14460454411513e-06	0.999970125469328	0.999965187494591	M01119	V$KAISO_01
884	-1.99672278290756e-06	0.999977645876933	0.999973048366163	M00634	V$GCM_Q2
885	-1.8909760559483e-06	0.999985716673076	0.999981362611469	M00704	V$TEF1_Q6
886	-1.54734794880408e-06	0.999963471966185	0.999959909202357	M00986	V$CHCH_01
887	-1.26032796578466e-06	0.999985131496557	0.99998222953153	M01123	V$NANOG_01
888	-4.16754646847072e-07	0.999994474071305	0.999993514464031	M00034	V$P53_01
889	-2.67591209647643e-07	0.99996282166851	0.999962205540077	M00325	V$NRSE_B
890	-2.12044355531047e-07	0.999997874226096	0.999997385977081	M00066	V$TAL1ALPHAE47_01
891	-1.59167767239556e-07	0.9999984529825	0.999998086485806	M00076	V$GATA2_01
892	-1.30954151586223e-07	0.99999651147143	0.99999620993945	M01256	V$REST_01
893	-5.02742884027703e-08	0.999999479547329	0.999999363786569	M00071	V$E47_02
894	-8.80579495089707e-09	0.999999903771111	0.999999883495021	M01243	V$MTF1_02
895	1.23729718686076e-09	0.999999995839484	0.999999998688466	M00966	V$DR3_Q4
896	-1.21170071138026e-09	0.999999993666949	0.999999990876905	M00075	V$GATA1_01
897	-5.47294898265987e-10	0.999999990152014	0.999999988891821	M00531	V$NERF_Q2
898	-1.76172840314998e-10	0.999999999638052	0.999999999232399	M00261	V$OLF1_01
899	-4.33947359948981e-16	0.999999999999996	0.999999999999995	M01177	V$SREBP2_Q6
900	0	<2.32014638411604e-05	<2.32014638411604e-05	M00924	V$AP1_Q2_01
901	0	<2.32014638411604e-05	<2.32014638411604e-05	M00630	V$FOXM1_01
902	0	<2.32014638411604e-05	<2.32014638411604e-05	M01010	V$HMGIY_Q3
903	0	1	1	M00253	V$CAP_01
904	0	1	1	M00497	V$STAT3_02
