# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs11480453-C	rs11480453-CA	Matrix_ID	Matrix_name
670	0.000819687184758519	0.966557462735616	0.968383465456541	M00280	V$RFX1_01
671	0.00081613668940585	0.957873941578204	0.959675693863685	M01182	V$MIZF_01
672	0.000809178723633543	0.935634373281942	0.937379274976467	M01258	V$GADP_01
673	0.000800868200341698	0.498866504938431	0.499787297027469	M01412	V$MSX1_02
674	-0.000793288731610498	0.45614433901636	0.45531189951681	M00238	V$BARBIE_01
675	0.000790641533264911	0.968598380623989	0.970363338857752	M00512	V$PPARG_01
676	0.000780888349338062	0.963903721412344	0.965638439040003	M01282	V$PPARA_Q6
677	0.000779300956910121	0.961609680300158	0.963336748284888	M00176	V$AP4_Q6
678	0.000776855397447537	0.955448180811158	0.957158792753445	M00626	V$EFC_Q6
679	0.00077621485819352	0.911707108288227	0.913338060163677	M01118	V$WT1_Q6
680	0.000771997776097638	0.964911207445238	0.96662794989005	M00804	V$E2A_Q2
681	0.000767713929191949	0.195783622388723	0.196130020393754	M01316	V$TST1_02
682	0.000764289345144387	0.133251027144775	0.13348573426239	M00148	V$SRY_01
683	0.000747149642617982	0.957901855019428	0.959551224386721	M00929	V$MYOD_Q6_01
684	0.000738781988717012	0.956700539232298	0.958329375571109	M00698	V$HEB_Q6
685	0.000712200247430458	0.939987929925634	0.941530682339873	M00322	V$MYCMAX_B
686	0.000710177281245339	0.442496235422986	0.443220416514239	M00079	V$EVI1_02
687	0.000705074500200228	0.898742048721252	0.900202336138317	M01199	V$RNF96_01
688	0.000703907772594723	0.970285014488003	0.971858934925834	M00178	V$CREB_Q4
689	0.000691589876265549	0.968603394774677	0.97014707074465	M00281	V$RFX1_02
690	0.000684938905937939	0.961656331981535	0.963174185754259	M01388	V$DLX5_01
691	0.000684109648521107	0.96793749383736	0.969463410505522	M00426	V$E2F_Q4
692	0.000675589742316789	0.972830086758962	0.97434460172009	M00981	V$CREBATF_Q6
693	0.000675076017497294	0.970627403738709	0.972137339596104	M01249	V$HIF2A_01
694	0.000673683567283326	0.976801275708079	0.978317679096455	M00413	V$AREB6_02
695	0.000670301279038369	0.97308760293064	0.974590651000556	M00776	V$SREBP_Q3
696	0.00066962131471816	0.951626751883852	0.953095158910128	M00462	V$GATA6_01
697	0.000663345107524527	0.91218959982248	0.91358395062262	M00966	V$DR3_Q4
698	0.000657626527179433	0.56264341338935	0.563496036511344	M01335	V$VSX1_01
699	0.00065637667285246	0.974494900574851	0.975968829790519	M00360	V$PAX3_01
700	0.000650811373170697	0.961021004383868	0.962462220628652	M00973	V$E2A_Q6
701	0.000640990796185207	0.973924208055608	0.97536271902527	M01343	V$PITX3_01
702	0.000640247638360448	0.970954845214134	0.972387306423769	M00122	V$USF_02
703	0.000640208156878879	0.965656033096163	0.967080588988588	M00068	V$HEN1_01
704	0.000637047951988091	0.946833215483462	0.948223103659402	M00323	V$MINI19_B
705	0.000636338211809778	0.955745221017557	0.957146627218926	M00051	V$NFKAPPAB50_01
706	0.000632556317312826	0.965828564204461	0.967236332719959	M00425	V$E2F_Q3
707	0.000630941891330875	0.975723186622994	0.977141744914712	M01411	V$PKNOX2_01
708	0.00063066812904887	0.959401146058608	0.960795368851106	M00200	V$CAAT_C
709	0.000628773600665249	0.966492400407258	0.967892706106177	M00733	V$SMAD4_Q6
710	0.000626559048528193	0.998558334667735	0.999999999993425	M00480	V$LUN1_01
711	0.000622595452040298	0.648639302350798	0.649569844881407	M01261	V$HNF3A_01
712	0.000611576680820194	0.929092600385728	0.930401877063165	M01045	V$AP2ALPHA_02
713	0.000608843101486678	0.118364617148941	0.118530670419243	M00231	V$MEF2_02
714	0.000608596209901452	0.972289721751472	0.973653189785477	M00251	V$XBP1_01
715	0.000603681195033937	0.970749389618898	0.97209969605593	M00005	V$AP4_01
716	0.000602546999298632	0.97450679767023	0.97585978209742	M00262	V$STAF_01
717	0.000601833558223549	0.96842688221501	0.9697698323182	M01334	V$NKX11_01
718	0.000599268051131391	0.911266357337348	0.912524650448397	M00915	V$AP2_Q6_01
719	0.000595979697881881	0.944492792000319	0.945789803498651	M00491	V$MAZR_01
720	0.000594721260439024	0.523001610185247	0.523718297262039	M01474	V$ESX1_01
721	0.000588194840890132	0.962667802480917	0.963972492911023	M00058	V$HEN1_02
722	0.000586425485901192	0.980707275518667	0.982032413701427	M00319	V$MEF3_B
723	0.000576321723076288	0.975972532622382	0.977268536993304	M00187	V$USF_Q6
724	0.000574531747242398	0.963752464054452	0.965028263824192	M01287	V$NEUROD_01
725	0.000559522846540289	0.607001570557706	0.607784104383354	M00137	V$OCT1_03
726	0.000558394266164828	0.968901575482675	0.970148142201938	M00738	V$E2F4DP1_01
727	0.000535581204784048	0.987672687035956	0.988891457381594	M00191	V$ER_Q6
728	0.000515673306314142	0.975822481115706	0.976981843007295	M00927	V$AP4_Q6_01
729	0.000512619223850486	0.303159043091436	0.30351708794841	M00294	V$HFH8_01
730	0.000508628202336922	0.797803921768466	0.798738824936973	M01425	V$HNF1B_01
731	0.000505617204149206	0.983178634240559	0.984323943565953	M00104	V$CDPCR1_01
732	0.000504259086978884	0.980007018763451	0.981145565235418	M01224	V$P50RELAP65_Q5_01
733	0.000497554046875537	0.982635435502194	0.98376184725684	M00279	V$MIF1_01
734	0.000496082191911099	0.987262160694755	0.988390526411737	M00727	V$SF1_Q6
735	0.000490854911471509	0.985533678638389	0.986648193207877	M00287	V$NFY_01
736	0.000488870070285245	0.981751068557259	0.98285681354368	M00121	V$USF_01
737	0.00048742221300639	0.984014037503895	0.985119047059654	M00264	V$STAF_02
738	0.000486488151038564	0.975144738657092	0.976237688682173	M00087	V$IK2_01
739	0.00048021004244706	0.982636498555931	0.983723624712722	M00799	V$MYC_Q2
740	0.000468856980566567	0.972999256832265	0.974050257599861	M00721	V$CACCCBINDINGFACTOR_Q6
741	0.000463372778398522	0.983610508566362	0.984660537031519	M00086	V$IK1_01
742	0.000461303234559875	0.945206809417676	0.946211331994938	M00800	V$AP2_Q3
743	0.000460401949248047	0.964257483250443	0.965280248777974	M00008	V$SP1_01
744	0.000451556014858605	0.983882198769566	0.984905718504423	M00414	V$AREB6_03
745	0.00044627110833844	0.988341598094445	0.989357717369024	M01019	V$TBX5_01
746	0.000444881765041887	0.986860394083773	0.98787183023738	M00691	V$ATF1_Q6
747	0.00044082768113457	0.537885667285876	0.538431921689219	M01344	V$CDP_04
748	-0.000438980069768447	0.376351657741904	0.375971437832802	M01391	V$PAX6_02
749	0.000436255952039031	0.984991797147954	0.985981734734225	M00411	V$HNF4_01_B
750	0.000436005119420425	0.973082687669758	0.974060093767486	M01240	V$BEN_01
751	0.000428475953412307	0.977145016877825	0.97810954616615	M00277	V$LMO2COM_01
752	0.000423934374850714	0.963238672785414	0.964179392437312	M01175	V$CKROX_Q2
753	0.000423645725520562	0.979515501779736	0.980471466073278	M01009	V$HES1_Q2
754	0.000414515294189862	0.964622937953082	0.965544068334709	M00940	V$E2F1_Q6_01
755	0.000407166586332533	0.977748407381979	0.978665511272953	M01596	V$GLI3_01
756	0.000403961199563875	0.964938882382992	0.965836842700541	M00255	V$GC_01
757	0.000403857403509011	0.269429505640116	0.269680168988126	M00078	V$EVI1_01
758	0.000401213293570246	0.987882512974399	0.988795567940343	M00965	V$DR4_Q2
759	0.000393783675461928	0.984998395935116	0.985891919121989	M01223	V$P50P50_Q3
760	0.000390882249386182	0.972441019338864	0.973316648795869	M01113	V$CACD_01
761	-0.000388023706566931	0.499229657722962	0.498783816389714	M01396	V$HOXB7_01
762	0.000382828318166755	0.978400572835456	0.979263408068282	M00976	V$AHRHIF_Q6
763	0.000376594013709953	0.967810895286918	0.968650486565276	M00649	V$MAZ_Q6
764	0.000373216309891157	0.98053351691604	0.98137651263325	M00740	V$E2F1DP1RB_01
765	0.000364248892102743	0.989438025969526	0.990268229665498	M00641	V$HSF_Q6
766	-0.000362380198692724	0.276034917263344	0.275804686691626	M01308	V$SOX4_01
767	0.000358414489492417	0.961617000306223	0.962410931012654	M00189	V$AP2_Q6
768	0.000352634605883396	0.98211229377635	0.98291006450067	M01173	V$SREBP1_Q5
769	0.000343340930427741	0.987950721666754	0.988732076374184	M00072	V$CP2_01
770	0.000337509911749598	0.988725096493971	0.989493778197327	M00113	V$CREB_02
771	0.000334691725157526	0.988953352850603	0.989715789611402	M00177	V$CREB_Q2
772	0.000327293903185913	0.965854037039655	0.966582200296611	M01219	V$SP1SP3_Q4
773	0.000314090485958111	0.9913792250033	0.992096469688228	M01033	V$HNF4_Q6_03
774	0.000310926895915198	0.985311855064562	0.986017527511612	M00652	V$NRF1_Q6
775	0.000309057262047868	0.989440329713139	0.990144696367363	M01119	V$KAISO_01
776	0.000307096256507082	0.983727503351162	0.984423358078527	M00024	V$E2F_01
777	0.000305304486491062	0.955545195919068	0.956217170383194	M00803	V$E2F_Q2
778	0.000301232457018679	0.990600969169406	0.991288301584979	M00214	V$SEF1_C
779	0.000298985245660029	0.986027058358441	0.986706111527088	M00737	V$E2F1DP2_01
780	0.000298319831391162	0.985043828248301	0.985720693994204	M00967	V$HNF4_Q6
781	0.000291549079131146	0.969006188186454	0.969656916488607	M01303	V$SP1_02
782	0.000280127583762134	0.977042605662743	0.977673018629759	M00695	V$ETF_Q6
783	0.000277406677696215	0.983329178308901	0.983957482905147	M01587	V$FPM315_01
784	0.000276374266333195	0.988847884785484	0.989477363392011	M01169	V$IK_Q5
785	0.000275709970275744	0.960513769839132	0.961123741442962	M01253	V$CNOT3_01
786	0.000272431202488949	0.990237834021575	0.990859201149561	M00615	V$MYCMAX_03
787	0.000257286212262437	0.987962611990423	0.988548077561744	M00466	V$HIF1_Q5
788	0.000250787180388313	0.9899346933432	0.990506504949079	M00726	V$USF2_Q6
789	0.000250048183617613	0.98200695850517	0.982572518898862	M01597	V$ZFP281_01
790	0.000245230458463104	0.983473238780315	0.984028727528745	M01068	V$UF1H3BETA_Q6
791	0.000238855520033393	0.978711018213753	0.979249442798705	M00932	V$SP1_Q4_01
792	0.000237419669498228	0.988678158462849	0.989218795805777	M00053	V$CREL_01
793	0.000237271934684182	0.99358165704352	0.994124637585562	M00765	V$COUP_DR1_Q6
794	0.000231762300696505	0.993302384580759	0.993832604264718	M00185	V$NFY_Q6
795	0.000228618932797046	0.991764747802397	0.992286964631688	M00647	V$LXR_Q3
796	0.000227998253396883	0.977507487787352	0.978020799655616	M01273	V$SP4_Q5
797	0.000222634699861302	0.979836701953219	0.980339129645224	M01593	V$ZFX_01
798	0.000220824402164619	0.992474111474392	0.992978880103415	M00657	V$PTF1BETA_Q6
799	0.000217223450893381	0.991189329560204	0.991685222165087	M00254	V$CAAT_01
800	0.000216713066043775	0.884427715114866	0.884869154918349	M00722	V$COREBINDINGFACTOR_Q6
801	0.000215722516088862	0.994389502372389	0.994883557672144	M00762	V$DR1_Q3
802	0.000211123270904999	0.982887741772968	0.983365668456956	M00982	V$KROX_Q6
803	0.000208462145702097	0.990562054944535	0.991037640674671	M00444	V$VDR_Q3
804	0.000207729635449292	0.989009665878966	0.989482837351003	M00650	V$MTF1_Q4
805	0.000204781518928477	0.990378223200813	0.990845323263755	M00083	V$MZF1_01
806	0.000200028791531809	0.986402515668595	0.986856940850051	M00720	V$CACBINDINGPROTEIN_Q6
807	0.000198213731111431	0.995117046912604	0.995571325955349	M00763	V$PPAR_DR1_Q2
808	0.00019768192149311	0.994955668763523	0.995408655220453	M01269	V$NURR1_Q3
809	0.000187693777395462	0.986667004876979	0.987093515663375	M01588	V$GKLF_02
810	0.000187378857565652	0.992195829733036	0.992624010706895	M00073	V$DELTAEF1_01
811	-0.000184931070188576	0.205090657028581	0.205003344013444	M00267	V$XFD1_01
812	0.000182389797936562	0.994357365178473	0.994775051183332	M00217	V$USF_C
813	0.000181867363416205	0.99132719373133	0.991742413876605	M00427	V$E2F_Q6
814	0.000175834060258795	0.983195012241411	0.98359316183806	M00196	V$SP1_Q6
815	0.000170785162123488	0.813698981420628	0.814019029328624	M00159	V$CEBP_01
816	0.000164222900784764	0.990774681695508	0.991149401305968	M01100	V$LRF_Q2
817	0.00016175376459834	0.987352036340419	0.98771984588201	M00470	V$AP2GAMMA_01
818	-0.000157925589284347	0.327880748830025	0.327761540898381	M00317	V$LDSPOLYA_B
819	0.000155503906625677	0.995862446797279	0.996219090124453	M01237	V$TRF1_01
820	0.000152030993577161	0.995347830335396	0.995696327070939	M01589	V$ERR2_01
821	0.000151187225959335	0.992985854418312	0.993331594272746	M01657	V$GLI3_Q5_01
822	0.000144529983106514	0.996578009187375	0.99690971815088	M00326	V$PAX1_B
823	0.000143539155101059	0.989473071649026	0.989800157550742	M00933	V$SP1_Q2_01
824	0.000143376911747459	0.992658870512186	0.992986638570721	M00245	V$EGR3_01
825	0.000142911136812296	0.995370711068857	0.995698306682073	M01652	V$P53_04
826	0.000141380917011142	0.993679341557334	0.994002878171521	M01080	V$CBF_02
827	0.000139529139778737	0.994875999006464	0.995195681847151	M00448	V$ZIC1_01
828	0.000125652595662929	0.994985178237224	0.995273094762437	M00739	V$E2F4DP2_01
829	0.000124589989750127	0.996049707122045	0.996335493910061	M01270	V$PPARG_Q6
830	0.000122363362122571	0.996857879164883	0.997138785490546	M00158	V$COUP_01
831	0.000119187976328106	0.995972709144523	0.996246081861086	M00055	V$NMYC_01
832	0.000112882117369913	0.997207228542727	0.997466457012351	M00139	V$AHR_01
833	0.000110040608135106	0.995478872300545	0.995731136568523	M01168	V$SREBP_Q6
834	0.000107311046607789	0.9972974591615	0.997543914646742	M00076	V$GATA2_01
835	0.000107012980268524	0.996793548063572	0.997039194729342	M00378	V$PAX4_03
836	0.000105633388259172	0.996967789775731	0.997210311609856	M01003	V$HELIOSA_01
837	0.000101771243345347	0.99318494659587	0.993417713796791	M00469	V$AP2ALPHA_01
838	0.00010163015000923	0.996931338418582	0.997164659682079	M00450	V$ZIC3_01
839	9.67534496219675e-05	0.99287880691219	0.993100028123117	M00931	V$SP1_Q6_01
840	9.66608770068763e-05	0.997013616452037	0.99723554636398	M00651	V$NFMUE1_Q6
841	9.01963636478439e-05	0.999661951540767	0.999869587696308	M00261	V$OLF1_01
842	8.14724884235197e-05	0.997254683458546	0.997441783330976	M01256	V$REST_01
843	8.06825354510074e-05	0.996308619786738	0.996493729605581	M00244	V$NGFIC_01
844	7.94943588436142e-05	0.996890346640625	0.997072836668679	M00797	V$HIF1_Q3
845	7.9285434676776e-05	0.996904372477791	0.997086385409257	M01298	V$MECP2_01
846	7.68003149904392e-05	0.995892124846127	0.996068253245706	M00919	V$E2F_Q4_01
847	7.44349636677603e-05	0.998192132288151	0.998363229932349	M01116	V$CLOCKBMAL_Q6
848	7.31787193187319e-05	0.998532628750723	0.998700895902689	M00039	V$CREB_01
849	7.18178190538454e-05	0.995775022438593	0.995939704023861	M01073	V$HIC1_03
850	7.15032169022467e-05	0.697288413948925	0.697403226527499	M00124	V$PBX1_02
851	6.95915905631222e-05	0.997583733326017	0.997743599509304	M00736	V$E2F1DP1_01
852	6.86217557737299e-05	0.996053509005012	0.996210905296569	M00807	V$EGR_Q6
853	6.73528760249643e-05	0.996473548584965	0.996628099394987	M00918	V$E2F_Q3_01
854	6.34769376723091e-05	0.998595729061595	0.998741695529359	M00338	V$ATF_B
855	5.96192205934914e-05	0.998577167176283	0.998714259590459	M00017	V$ATF_01
856	5.79421421603624e-05	0.998799510062781	0.998932775499875	M00239	V$T3R_01
857	4.60596035250421e-05	0.998353433678238	0.998459320821101	M01231	V$ZNF515_01
858	4.274498826575e-05	0.998182381255079	0.998280631165596	M00446	V$SPZ1_01
859	4.16237243343605e-05	0.999144819582566	0.999240584376468	M00513	V$ATF3_Q6
860	3.99886837337074e-05	0.997820830594811	0.997912711519738	M00938	V$E2F1_Q3_01
861	3.93571170626816e-05	0.998581335909629	0.9986718345575	M01592	V$LBP9_01
862	3.70400148840154e-05	0.999044681870438	0.999129891813218	M00034	V$P53_01
863	3.54766646744155e-05	0.998989248981894	0.99907085778804	M01243	V$MTF1_02
864	3.47195839059432e-05	0.998413354795634	0.998493175938543	M00939	V$E2F1_Q4_01
865	3.1299816674226e-05	0.999139754016611	0.999211765104454	M00778	V$AHR_Q5
866	3.00187224506447e-05	0.998886960374065	0.998956006489083	M00243	V$EGR1_01
867	2.91195081211874e-05	0.998548643116979	0.998615598193253	M01072	V$HIC1_02
868	2.89454429149741e-05	0.999133193139455	0.999199786931903	M01259	V$CTCF_02
869	2.76749573698666e-05	0.998701259742825	0.998764902954039	M00947	V$CP2_02
870	2.57074999346033e-05	0.999413999205281	0.999473159974805	M00514	V$ATF4_Q2
871	2.56801139136418e-05	0.998621525423955	0.998680576307186	M01122	V$ZNF219_01
872	2.37173631948883e-05	0.99934155444109	0.999396131219734	M00329	V$PAX9_B
873	2.32677292882624e-05	0.999270600953824	0.99932413923637	M00665	V$SP3_Q3
874	1.63964519876817e-05	0.999644224328752	0.999681965835088	M00084	V$MZF1_02
875	1.59735984785469e-05	0.999712833720818	0.999749604404636	M00977	V$EBF_Q6
876	1.42506322646603e-05	0.999674913541393	0.999707716705841	M00449	V$ZIC2_01
877	1.37133440534011e-05	0.999643702746803	0.999675268136257	M00430	V$E2F1_Q4
878	-1.28031596997832e-05	0.999994266260354	0.999964786499258	M00144	V$PAX5_02
879	1.23395023024658e-05	0.999611319242419	0.999639721356474	M00516	V$E2F_03
880	1.07572280691539e-05	0.999700627624922	0.999725389949305	M00246	V$EGR2_01
881	1.02530844996985e-05	0.999595709704234	0.999619309037605	M00920	V$E2F_Q6_01
882	9.47226074035261e-06	0.999784761964105	0.999806568193797	M00114	V$TAXCREB_01
883	6.1769693393736e-06	0.999914531632555	0.999928753515598	M00075	V$GATA1_01
884	4.30305263823023e-06	0.999933780066003	0.999943687603828	M00916	V$CREB_Q2_01
885	3.44096340257678e-06	0.999923466571528	0.999931389107567	M01079	V$CBF_01
886	2.36560883879574e-06	0.999967321271103	0.999972768123584	M00221	V$SREBP1_02
887	-2.18281836794279e-06	0.999684815269199	0.999679790740949	M00984	V$PEBP_Q6
888	2.04290275657258e-06	0.999970189565952	0.999974893394222	M00483	V$ATF6_01
889	1.65675253711017e-06	0.999976705024164	0.999980519756269	M00979	V$PAX6_Q2
890	1.02301698370278e-06	0.999974650927198	0.999977006453917	M00986	V$CHCH_01
891	9.84078158934124e-07	0.999981101625196	0.99998336750864	M00518	V$PPARA_02
892	9.37144499604109e-07	0.999989987794269	0.999992145629947	M00694	V$E4F1_Q6
893	6.46154818416052e-07	0.999992047195499	0.999993535011226	M00749	V$SREBP1_Q6
894	6.37968217754077e-07	0.999978244087593	0.999979713032821	M00769	V$AML_Q6
895	3.12326948026497e-07	0.999994183081863	0.999994902237313	M01036	V$COUPTF_Q6
896	2.90008799007049e-07	0.999996480313501	0.999997148081311	M00775	V$NFY_Q6_01
897	9.9902193504241e-08	0.99999869141603	0.999998921449057	M01142	V$LRH1_Q5
898	3.68236045915539e-08	0.999999651060774	0.999999735850231	M00373	V$PAX4_01
899	1.94229427380247e-08	0.999999834127846	0.999999878850818	M00309	V$ACAAT_B
900	4.30414638828643e-09	0.999999959248525	0.999999969159188	M01299	V$MECP2_02
901	4.02883230028347e-09	0.999999967741064	0.999999977017793	M00179	V$CREBP1_Q2
902	1.86597364778084e-14	0.999999999999856	0.999999999999899	M01177	V$SREBP2_Q6
903	0	1.34519741401551e-06	<1.34519741401551e-06	M01010	V$HMGIY_Q3
904	0	1	1	M00253	V$CAP_01
