# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs11452686-T	rs11452686-TA	Matrix_ID	Matrix_name
670	0.000560740480220862	0.980757205907718	0.982024331043496	M00528	V$PPARG_03
671	0.000557645579305413	0.968998094479613	0.970243112759728	M01034	V$EBOX_Q6_01
672	0.000554361587452187	0.926698208751404	0.927881861612663	M00750	V$HMGIY_Q6
673	0.000544738941377725	0.979500267356163	0.980729632988548	M00119	V$MAX_01
674	0.000541503781795162	0.901592377513237	0.902717236789381	M00803	V$E2F_Q2
675	-0.000540081861236996	0.226321929262072	0.226040653762971	M01297	V$HOXA13_02
676	0.000528508038185074	0.97314238938201	0.974327361023464	M00929	V$MYOD_Q6_01
677	0.00050329465067997	0.7920978418713	0.793016319335337	M00159	V$CEBP_01
678	0.000502740807218306	0.967778203603821	0.968899155712111	M01240	V$BEN_01
679	0.000490443058853263	0.00917972533682676	0.00919009773578217	M00987	V$FOXP1_01
680	0.000485860308705187	0.987015018054377	0.98811984389682	M00468	V$AP2REP_01
681	0.000485508469038463	0.982622929077069	0.98372204163397	M00158	V$COUP_01
682	0.000485494619311602	0.978423789002636	0.97951817337577	M00108	V$NRF2_01
683	0.000484069156941901	0.876410736127821	0.877388137280241	M00415	V$AREB6_04
684	0.000482213823930116	0.970707247190114	0.971785659275901	M01207	V$ETS2_Q6
685	0.000472416677905978	0.968310230896359	0.969364112103541	M00650	V$MTF1_Q4
686	-0.00046901866543031	0.6983982468856	0.697644415061992	M01284	V$SOX9_Q4
687	0.000467854108002035	0.871359220848386	0.872298419186079	M00722	V$COREBINDINGFACTOR_Q6
688	0.000457298171089837	0.977057897917875	0.978087250413928	M01160	V$KID3_01
689	0.000451601862126672	0.95344505556028	0.954437012691911	M01593	V$ZFX_01
690	0.000448914132038408	0.97616912339574	0.977178674967236	M00706	V$TFIII_Q6
691	0.000437764981395018	0.985342621934606	0.986336339293061	M00036	V$VJUN_01
692	0.000431632857198869	0.979018486487977	0.979991988632593	M01009	V$HES1_Q2
693	0.000425446202986778	0.967871787904853	0.968820404924218	M00324	V$MINI20_B
694	0.000420258189043673	0.96850951081125	0.969447171933275	M00716	V$ZF5_01
695	0.000409501949917916	0.982557218693962	0.983484121678457	M00531	V$NERF_Q2
696	0.000399778114554827	0.680514505774086	0.681141223524801	M01333	V$HDX_01
697	0.000394714860695171	0.985067322343572	0.985963022089589	M00913	V$MYB_Q5_01
698	0.000394585896134381	0.981178413438795	0.982070285459024	M01268	V$FXR_Q2
699	0.000385184529873158	0.964628002870132	0.965483930403021	M00695	V$ETF_Q6
700	0.000380838500255382	0.967319591654699	0.96816821886331	M00649	V$MAZ_Q6
701	0.000375896204402978	0.978173679454774	0.979020687554767	M00246	V$EGR2_01
702	0.000375253706135819	0.987917304547035	0.988771286930634	M00279	V$MIF1_01
703	0.000375056930872274	0.942225063169161	0.943039120662624	M01253	V$CNOT3_01
704	-0.00037333789286137	0.543526661856115	0.54305962413592	M01486	V$DLX7_01
705	0.000365390895246748	0.987974578789807	0.988806154678287	M00984	V$PEBP_Q6
706	0.000350517879434382	0.984322544391945	0.985117309087799	M00655	V$PEA3_Q6
707	0.000348684169858223	0.962983111405947	0.963756576900739	M00800	V$AP2_Q3
708	0.000341065970341066	0.981759736485761	0.982531048045016	M01231	V$ZNF515_01
709	0.000331966639427218	0.986768696930856	0.987523252951309	M00450	V$ZIC3_01
710	0.000331103856136748	0.974552818725526	0.97529609602951	M00491	V$MAZR_01
711	-0.000330818722236614	0.261863283747048	0.261663888418539	M01316	V$TST1_02
712	0.000330618773415743	0.98775136665369	0.988503606194774	M00974	V$SMAD_Q6_01
713	0.000316639150308849	0.965234315328814	0.965938313259491	M00915	V$AP2_Q6_01
714	0.000307410022923464	0.989061077984964	0.989761420574604	M00804	V$E2A_Q2
715	0.000303331010889339	0.982478033529802	0.983164480550717	M01037	V$GLI_Q2
716	0.00030039075146713	0.987367023939665	0.988050197528885	M00726	V$USF2_Q6
717	0.00028712951730541	0.983756804961152	0.984407421129649	M00971	V$ETS_Q6
718	0.000282223104360803	0.99230475320993	0.992949804791213	M00792	V$SMAD_Q6
719	0.000277741180094299	0.985575773049367	0.98620627271772	M00976	V$AHRHIF_Q6
720	0.000272655946579518	0.973397580564732	0.974008884596695	M00189	V$AP2_Q6
721	0.000272439744141704	0.974936728004328	0.975548512985169	M00469	V$AP2ALPHA_01
722	0.000270849024626516	0.971708190745544	0.972314388411288	M01273	V$SP4_Q5
723	-0.000261234005751509	0.287512562362485	0.287339671670177	M01373	V$CDX1_01
724	0.000245514772039566	0.977909727107307	0.978462714010351	M00470	V$AP2GAMMA_01
725	-0.000245207491278238	0.614522131792122	0.614175263698652	M00494	V$STAT6_01
726	0.000241733770630765	0.991161482998981	0.991713329514094	M01032	V$HNF4_Q6_02
727	0.000240116882417658	0.976051189310198	0.976590987027476	M01303	V$SP1_02
728	0.000239876168255626	0.98996931365768	0.990516259679718	M01078	V$CETS1P54_03
729	0.000235976730798139	0.982630930308505	0.983164994294603	M01175	V$CKROX_Q2
730	0.000229225524451149	0.986199828976672	0.986720493760621	M01113	V$CACD_01
731	0.000220870664311466	0.993196808609263	0.993702050651002	M00208	V$NFKB_C
732	0.00021812135014475	0.992595631731772	0.993094281120267	M00615	V$MYCMAX_03
733	-0.000211206127448189	0.878391483300259	0.87796440773942	M00935	V$NFAT_Q4_01
734	0.000205860892720107	0.990581412787551	0.991051071788158	M01079	V$CBF_01
735	0.000200649425757647	0.994461368765079	0.994920928378506	M00801	V$CREB_Q3
736	0.000194603050833996	0.992509519170508	0.992954352499485	M00333	V$ZF5_B
737	0.000191961024719427	0.994627884744455	0.9950676140025	M01123	V$NANOG_01
738	0.000186649920777867	0.992234575416739	0.992661106988758	M00139	V$AHR_01
739	0.00018179295914859	0.982445784048287	0.982857115805261	M00196	V$SP1_Q6
740	0.000181362962705933	0.992751109968803	0.993165773036564	M00087	V$IK2_01
741	0.0001799470261444	0.993616161651822	0.994027945194841	M00005	V$AP4_01
742	0.000176704023465345	0.991651369429068	0.992054930715683	M00143	V$PAX5_01
743	0.000176599963276248	0.995019543634815	0.995424237118601	M00526	V$GCNF_01
744	0.000175831314770891	0.995397004390327	0.995800088947806	M01043	V$NKX25_Q5
745	0.000171825947374082	0.991920015443297	0.992312540156868	M01657	V$GLI3_Q5_01
746	0.000167209081189726	0.994223750269148	0.99460661317377	M01109	V$SZF11_01
747	0.000156558133540615	0.991804676520775	0.992162275077201	M00245	V$EGR3_01
748	0.000153497749997494	0.989645083770365	0.98999492736384	M01588	V$GKLF_02
749	0.000152496499995275	0.993021143302234	0.993369890166097	M00341	V$GABP_B
750	0.000151942689253594	0.995453335963227	0.995801667164389	M00115	V$TAXCREB_02
751	0.0001486038298169	0.992285809712792	0.992625401184937	M01587	V$FPM315_01
752	0.000146634181936797	0.996218108291435	0.996554525854165	M00433	V$HMX1_01
753	0.000140332430578149	0.413212477974137	0.413346019806733	M00744	V$POU1F1_Q6
754	0.000140169539106652	0.996504749536695	0.996826425635895	M00194	V$NFKB_Q6
755	0.000139933078311238	0.996888085914417	0.997209342804461	M00691	V$ATF1_Q6
756	0.000131499968086686	0.997990888591917	0.998293115872958	M00155	V$ARP1_01
757	0.000130712558050357	0.991513470957793	0.991811938410812	M00321	V$MUSCLE_INI_B
758	0.000129591077257217	0.989691664530534	0.989987027127875	M00931	V$SP1_Q6_01
759	0.000125866916462471	0.996564803155108	0.996853668711743	M00033	V$P300_01
760	0.000125599868523287	0.997337273506778	0.997625749531799	M00075	V$GATA1_01
761	0.000124736858187557	0.994778306178695	0.995064064683887	M00312	V$BEL1_B
762	0.000124428447594254	0.997239593246671	0.997525350392913	M00039	V$CREB_01
763	0.00012168936134764	0.994004995612628	0.994283554945513	M00243	V$EGR1_01
764	0.000120242796149121	0.996205478878016	0.996481335748059	M00796	V$USF_Q6_01
765	0.000118022473433807	0.993401218013489	0.993671218223192	M00323	V$MINI19_B
766	0.000117286696210548	0.99409265730743	0.994361160808159	M00500	V$STAT6_02
767	0.000116926858950397	0.996189264386539	0.996457508557786	M00329	V$PAX9_B
768	0.000113869684577627	0.996595925502755	0.996857261869926	M00449	V$ZIC2_01
769	0.00010416195412209	0.992177416808682	0.992415410928682	M01219	V$SP1SP3_Q4
770	0.000102220023922715	0.995883826891968	0.996118255958083	M01028	V$NRSF_Q4
771	0.000100974673004846	0.998056943181246	0.998289021170314	M00309	V$ACAAT_B
772	0.000100895348477085	0.99776978160072	0.998001610529678	M00319	V$MEF3_B
773	9.93365113815281e-05	0.993063073712299	0.993290243773504	M00932	V$SP1_Q4_01
774	9.92160896437803e-05	0.997330241887396	0.997558111488651	M00224	V$STAT1_01
775	9.85553735289042e-05	0.996155377519656	0.996381462837236	M01596	V$GLI3_01
776	9.75743851439675e-05	0.993596913677551	0.993820173478871	M01072	V$HIC1_02
777	9.7155139417689e-05	0.996802423793458	0.997025441390366	M00272	V$P53_02
778	9.47263177848612e-05	0.996968995712835	0.997186473728137	M00998	V$PBX_Q3
779	9.41791137133218e-05	0.997859014380535	0.998075428983992	M00123	V$MYCMAX_02
780	9.24909759180304e-05	0.997214622274459	0.997427020035764	M00647	V$LXR_Q3
781	8.83672545116238e-05	0.994956978712865	0.995159446314181	M01597	V$ZFP281_01
782	8.6756431210656e-05	0.999675649179475	0.999875368398761	M01001	V$DEAF1_01
783	8.56430742084617e-05	0.996539893968001	0.996736431477477	M00002	V$E47_01
784	8.01380340367205e-05	0.997412635512494	0.997596699704209	M00032	V$CETS1P54_01
785	7.18697268511479e-05	0.99733897500146	0.997504034457483	M00083	V$MZF1_01
786	7.12230742096493e-05	0.995817993277238	0.995981318020877	M01073	V$HIC1_03
787	6.50343280984138e-05	0.998732863818024	0.998882432340945	M01163	V$ELK1_03
788	6.25698428623216e-05	0.996153402606628	0.996296931144605	M01122	V$ZNF219_01
789	6.14942403874696e-05	0.997782932730478	0.997924224527381	M00332	V$WHN_B
790	6.04177170403285e-05	0.996301356120649	0.996439968152677	M00982	V$KROX_Q6
791	6.03824174550059e-05	0.997759674903365	0.99789840871686	M00797	V$HIF1_Q3
792	5.93700572796013e-05	0.998579966007493	0.998716485822395	M00225	V$STAT3_01
793	5.87520604811571e-05	0.998468261707999	0.998603345247564	M01245	V$MTERF_01
794	5.50939277548126e-05	0.997750409912908	0.997876991018916	M01104	V$MOVOB_01
795	5.48505046435756e-05	0.99685682539167	0.996982734320335	M00933	V$SP1_Q2_01
796	5.26990414779832e-05	0.998922977505599	0.999044198197229	M00983	V$MAF_Q6_01
797	5.25801192080542e-05	0.998019308655928	0.998140146366685	M00051	V$NFKAPPAB50_01
798	5.09824842843818e-05	0.998947673164024	0.999064948021508	M01033	V$HNF4_Q6_03
799	5.07307928145119e-05	0.998976658053645	0.999093357298151	M00975	V$RFX_Q6
800	4.84820550461747e-05	0.998818028607357	0.99892953694027	M00963	V$T3R_Q6
801	4.38907926815754e-05	0.999180187166036	0.999281171701604	M00763	V$PPAR_DR1_Q2
802	4.27354912300999e-05	0.997964285247507	0.998062491865728	M01068	V$UF1H3BETA_Q6
803	4.1948446096729e-05	0.290842745280502	0.290870839099254	M00145	V$BRN2_01
804	4.12019302925145e-05	0.999208032579852	0.999302832892471	M00221	V$SREBP1_02
805	4.05663726101736e-05	0.998769956910301	0.998863253897122	M00492	V$STAT1_02
806	4.04540068399216e-05	0.999150421594562	0.999243495585258	M00271	V$AML1_01
807	4.01890444495071e-05	0.998080673531776	0.99817303888808	M00255	V$GC_01
808	3.97678913146624e-05	0.999061299310203	0.999152786496713	M01112	V$RBPJK_01
809	3.9427211396261e-05	0.999045715996032	0.999136417988152	M01589	V$ERR2_01
810	3.89291904066347e-05	0.998224875775652	0.998314358441435	M01118	V$WT1_Q6
811	3.86610754018101e-05	0.999145545821609	0.999234494132691	M00917	V$CREB_Q4_01
812	3.83050024347822e-05	0.999079965111006	0.999168088377239	M01223	V$P50P50_Q3
813	3.71657340840218e-05	0.998827842487329	0.998913323100113	M01658	V$AML1_Q4
814	3.65269255645659e-05	0.999144914571328	0.999228952541522	M01249	V$HIF2A_01
815	3.44838490948549e-05	0.998595088543554	0.998674382135647	M00008	V$SP1_01
816	3.44765698135158e-05	0.999350679520261	0.999430016358557	M00965	V$DR4_Q2
817	3.37842525408231e-05	0.999317147315316	0.999394888335463	M00177	V$CREB_Q2
818	3.22176707869208e-05	0.999321051561758	0.999395187873008	M01116	V$CLOCKBMAL_Q6
819	3.08886206430645e-05	0.999307930327982	0.999379007310476	M01239	V$RELBP52_01
820	3.03833130607831e-05	0.999391038081269	0.999460958087702	M00539	V$ARNT_02
821	2.59782626337428e-05	0.999462008883804	0.999521795651105	M01111	V$RBPJK_Q4
822	2.4530926999439e-05	0.999603458273138	0.999659922016134	M00766	V$LXR_DR4_Q3
823	2.43632982674646e-05	0.998978897968936	0.999034940825929	M00720	V$CACBINDINGPROTEIN_Q6
824	2.3596161530087e-05	0.999565613005864	0.999619923049845	M00147	V$HSF2_01
825	2.03753001659532e-05	0.999486561807975	0.999533454682008	M00055	V$NMYC_01
826	1.77732083174157e-05	0.999629921417755	0.999670831434167	M00217	V$USF_C
827	1.64164581483023e-05	0.94503010204931	0.945065825138106	M00921	V$GR_Q6_01
828	1.60611999088641e-05	0.999495123781676	0.999532088073196	M01258	V$GADP_01
829	1.57960363477581e-05	0.999687354086911	0.999723715094517	M00235	V$AHRARNT_01
830	1.4841209885898e-05	0.997994433799778	0.998028538994649	M00053	V$CREL_01
831	1.44521637303479e-05	0.999724460667364	0.99975772938846	M00086	V$IK1_01
832	1.36497820037928e-05	0.99963299550533	0.999664414248762	M01173	V$SREBP1_Q5
833	1.17717739197516e-05	0.999709737119184	0.999736835129857	M01256	V$REST_01
834	1.10829739523539e-05	0.999819085348141	0.999844600547466	M01305	V$TEF_01
835	1.03419993180639e-05	0.999833354242765	0.999857163891328	M00997	V$DEC_Q1
836	1.03296833716311e-05	0.999661985597271	0.999685762815323	M01100	V$LRF_Q2
837	1.01693656958609e-05	0.999812203250774	0.999835614957315	M00769	V$AML_Q6
838	9.9412550001402e-06	0.999833483078567	0.999856370114414	M00338	V$ATF_B
839	9.4068161637341e-06	0.999758332178244	0.999779987172914	M00237	V$AHRARNT_02
840	7.07275151931198e-06	0.999892549950864	0.999908833945786	M01202	V$VDRRXR_01
841	7.02340771198111e-06	0.999891896762888	0.999908067139296	M00273	V$R_01
842	6.59051077795903e-06	0.999880762722774	0.999895936240326	M00646	V$LFA1_Q6
843	5.91118819331089e-06	0.999861656067404	0.999875265290836	M00518	V$PPARA_02
844	5.8181037162478e-06	0.999906563701475	0.999919959218353	M00977	V$EBF_Q6
845	5.3582571358019e-06	0.999923702134429	0.999936039112189	M00490	V$BACH2_01
846	5.03491942146756e-06	0.999894550140418	0.999906142315503	M00652	V$NRF1_Q6
847	5.01252804158681e-06	0.999877860081475	0.999889400510709	M00444	V$VDR_Q3
848	4.6577704090313e-06	0.99992899322718	0.999939717435857	M00513	V$ATF3_Q6
849	4.20198868525934e-06	0.999906332043912	0.999916006620944	M00743	V$CETS168_Q6
850	4.19897891241076e-06	0.999934621686031	0.999944289606907	M00113	V$CREB_02
851	3.80949629837551e-06	0.999933792419608	0.999942563566713	M00414	V$AREB6_03
852	3.61792407301332e-06	0.99993435255079	0.999942682616644	M00774	V$NFKB_Q6_01
853	3.37197098768964e-06	0.999948946444944	0.999956710328822	M00069	V$YY1_02
854	3.10654043330236e-06	0.999929984374795	0.999937136973242	M00466	V$HIF1_Q5
855	2.78912160461374e-06	0.999959455130317	0.999965877080381	M00178	V$CREB_Q4
856	2.55010526771441e-06	0.999953206549193	0.999959078126043	M00651	V$NFMUE1_Q6
857	2.19826962515128e-06	0.99994226647909	0.999947327902539	M00373	V$PAX4_01
858	2.12084741294477e-06	0.999969439083971	0.99997432237829	M00961	V$VDR_Q6
859	2.0335391524908e-06	0.999954366858548	0.999959049052776	M01168	V$SREBP_Q6
860	2.0297297912118e-06	0.999970731905246	0.999975405404939	M00236	V$ARNT_01
861	-1.96712673265313e-06	0.999808460540311	0.99980393194145	M01002	V$DEAF1_02
862	1.78986272644843e-06	0.999958516925612	0.999962638074372	M00721	V$CACCCBINDINGFACTOR_Q6
863	1.70115842312121e-06	0.999968201846189	0.999972118791331	M01652	V$P53_04
864	1.62964218162244e-06	0.999976737116293	0.999980489425836	M00483	V$ATF6_01
865	1.50183044113581e-06	0.999975106200948	0.999978564213228	M01182	V$MIZF_01
866	1.2450827632374e-06	0.999972673484328	0.999975540319105	M00665	V$SP3_Q3
867	1.19620271100759e-06	0.999986686277436	0.999989440603089	M00264	V$STAF_02
868	1.17554803729287e-06	0.999983155740704	0.99998586249816	M00121	V$USF_01
869	1.10869281377626e-06	0.999976230905412	0.999978783707537	M00025	V$ELK1_02
870	9.24649638261279e-07	0.999983705309482	0.999985834361529	M00114	V$TAXCREB_01
871	7.56886146832551e-07	0.999990208606703	0.999991951385916	M00648	V$MAF_Q6
872	5.46915557997467e-07	0.999993462404184	0.999994721716355	M01165	V$ELK1_04
873	3.31577822048001e-07	0.999993881170596	0.999994644652366	M00778	V$AHR_Q5
874	2.3983888371999e-07	0.99999719548936	0.999997747737402	M00981	V$CREBATF_Q6
875	2.34334376276347e-07	0.999996243208694	0.999996782781654	M01208	V$FLI1_Q6
876	2.22750897600464e-07	0.999996884778943	0.999997397680373	M01105	V$ZBRK1_01
877	1.53069006829663e-07	0.999998024180803	0.999998376634582	M00187	V$USF_Q6
878	1.50150264955393e-07	0.999997597725937	0.999997943458928	M01243	V$MTF1_02
879	1.30282898604787e-07	0.999997909277797	0.999998209264675	M00733	V$SMAD4_Q6
880	1.1757625523869e-07	0.999998462610917	0.99999873333987	M01167	V$SAP1A_01
881	7.12905986035881e-08	0.999999085745357	0.99999924989789	M01142	V$LRH1_Q5
882	6.91805017896313e-08	0.999999040540943	0.999999199834795	M00034	V$P53_01
883	5.71421006926263e-08	0.999999385885808	0.999999517460285	M00481	V$AR_01
884	4.00044241602427e-08	0.999999577015554	0.99999966912911	M00017	V$ATF_01
885	3.21112553132572e-08	0.999999573868277	0.999999647807146	M00378	V$PAX4_03
886	2.99133203992122e-08	0.999999637192135	0.999999706070078	M00776	V$SREBP_Q3
887	2.89290611115939e-08	0.99999962354352	0.999999690155122	M00054	V$NFKAPPAB_01
888	2.0706015585215e-08	0.99999979015911	0.999999837836464	M00749	V$SREBP1_Q6
889	1.29321139597514e-08	0.999999889148662	0.999999918925952	M00179	V$CREBP1_Q2
890	7.37533523531919e-09	0.999999933403048	0.999999950385384	M00261	V$OLF1_01
891	5.61081093327516e-09	0.999999947444434	0.999999960363803	M00146	V$HSF1_01
892	4.91548930170281e-09	0.999999954359279	0.999999965677611	M00214	V$SEF1_C
893	4.15025084308621e-09	0.999999927948705	0.99999993750501	M00144	V$PAX5_02
894	2.52925078274982e-09	0.999999969101919	0.999999974925734	M00052	V$NFKAPPAB65_01
895	6.43946206935297e-10	0.999999994711219	0.99999999619396	M00634	V$GCM_Q2
896	3.55743199808961e-10	0.999999997207254	0.999999998026383	M01201	V$AR_04
897	2.51350990357449e-10	0.999999997610766	0.999999998189523	M01224	V$P50RELAP65_Q5_01
898	2.47659448604295e-10	0.999999996689102	0.999999997259359	M00986	V$CHCH_01
899	2.32063524769099e-10	0.999999998088405	0.999999998622751	M00262	V$STAF_01
900	8.99345778564204e-11	0.999999999331222	0.999999999538304	M00916	V$CREB_Q2_01
901	5.34705115311942e-12	0.999999999956174	0.999999999968486	M00966	V$DR3_Q4
902	4.33947359948981e-16	0.999999999999996	0.999999999999997	M00497	V$STAT3_02
903	0	1	1	M00253	V$CAP_01
904	0	1	1	M01177	V$SREBP2_Q6
