# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs56391074-AT	rs56391074-A	Matrix_ID	Matrix_name
659	0.00170157571800793	0.974544477966561	0.978370255379254	M00678	V$TEL2_Q6
660	0.00166643630475061	0.618098745350907	0.6204750151796	M01185	V$BCL6_02
661	0.00165432406523458	0.410212382280069	0.411777952191825	M01286	V$SOX_01
662	-0.0016373847139407	0.23594009721407	0.235052226483694	M01471	V$LHX3_02
663	-0.00158803491103732	0.482447018991608	0.480686131590717	M01650	V$PNR_01
664	-0.00158629728479137	0.779133792325798	0.77629313136258	M01175	V$CKROX_Q2
665	-0.00158332339931123	0.868235481476226	0.86507588640688	M00706	V$TFIII_Q6
666	-0.00156061082356351	0.840989834383158	0.837973211801126	M00739	V$E2F4DP2_01
667	-0.00155783676485154	0.862964467191896	0.859874514246092	M01596	V$GLI3_01
668	0.00155176245285115	0.987083696456622	0.990616919213573	M01262	V$TBX18_01
669	0.00154962476186893	0.104052321631472	0.104424258348736	M00922	V$SRF_Q5_01
670	-0.00154135491541455	0.920764929312032	0.917502833894568	M00638	V$HNF4ALPHA_Q6
671	-0.001527919634335	0.847344490169433	0.844368630316211	M01067	V$GFI1_Q6
672	-0.00148045847011857	0.874338685431105	0.871363242717895	M00737	V$E2F1DP2_01
673	-0.00147142279081455	0.902943333256935	0.899889269076905	M00927	V$AP4_Q6_01
674	-0.001460042768703	0.868843556076094	0.865927519051004	M01287	V$NEUROD_01
675	-0.00143309566733134	0.901158091284468	0.898189328430224	M00726	V$USF2_Q6
676	-0.00141813347530754	0.898218319684969	0.895290085326261	M00087	V$IK2_01
677	0.00141601031480754	0.222152632675828	0.222878139943859	M01429	V$HOMEZ_01
678	-0.00141535062817953	0.926333182150663	0.923319208378368	M01112	V$RBPJK_01
679	-0.00141064231127016	0.935853473526955	0.932818636869935	M01171	V$BCL6_Q3
680	-0.00139867398253279	0.346949496012279	0.345833919667316	M01370	V$HOXA4_01
681	-0.00139826044685966	0.904971241487779	0.902062269112262	M01243	V$MTF1_02
682	0.00136877628366423	0.956425640291198	0.95944478506428	M01591	V$TAL1_01
683	-0.00136289160120284	0.916229670931494	0.913358889767384	M00032	V$CETS1P54_01
684	-0.00134568671789968	0.864355698882143	0.861681587548283	M01104	V$MOVOB_01
685	-0.00134429599472419	0.301632375693624	0.300700159648993	M01332	V$BARHL1_01
686	0.00130424048013214	0.896843643341175	0.899541024886382	M00340	V$ETS2_B
687	-0.00125603414607144	0.905721227265235	0.903105552060723	M01160	V$KID3_01
688	0.00125083024995054	0.343959904589012	0.344951986313423	M01328	V$ISL2_01
689	-0.0012050041877395	0.56573073050764	0.564163215698986	M00349	V$GATA2_03
690	-0.00118027194399525	0.72700581660437	0.725032732237195	M00350	V$GATA3_02
691	-0.00117893776875681	0.845040209634977	0.842749370420296	M00720	V$CACBINDINGPROTEIN_Q6
692	-0.00117324375993269	0.604143092163817	0.602513206026373	M00342	V$OCT1_B
693	-0.00116992666340071	0.944546709573961	0.942005661186645	M00033	V$P300_01
694	-0.00115289580963843	0.904160646623055	0.901763608012444	M00665	V$SP3_Q3
695	-0.00114828680843188	0.970204964894281	0.967643104024914	M01202	V$VDRRXR_01
696	-0.0011184951406977	0.949960960764468	0.947517550348713	M01123	V$NANOG_01
697	-0.00108202677012437	0.910290218380803	0.908025090794216	M00462	V$GATA6_01
698	-0.001077681532678	0.933349060691903	0.931035869686722	M00712	V$MYOGENIN_Q6
699	-0.00106767639017372	0.861884373537354	0.859768105826041	M00649	V$MAZ_Q6
700	-0.00106181704246647	0.925271874022126	0.923012417749379	M00073	V$DELTAEF1_01
701	-0.00103438866673439	0.918919637076393	0.916733588123777	M00175	V$AP4_Q5
702	-0.00102665201136938	0.916506164853483	0.91434214561832	M00051	V$NFKAPPAB50_01
703	-0.00102223708675262	0.926746393637582	0.924567594432271	M01207	V$ETS2_Q6
704	-0.00102157389000862	0.997566767322358	0.995222987780788	M01592	V$LBP9_01
705	-0.00101217252535002	0.957673378628913	0.955444011156044	M01299	V$MECP2_02
706	-0.00101045928310022	0.888344030729733	0.886279551282905	M00222	V$HAND1E47_01
707	-0.00100537146451053	0.958024528945451	0.955809311906891	M00433	V$HMX1_01
708	-0.000995748763383236	0.909141139677931	0.907059052087467	M01107	V$RUSH1A_02
709	-0.000989923826356577	0.939997483647073	0.937857308634583	M01302	V$MYF_01
710	-0.000989588842681098	0.883354444097838	0.881343913084728	M00940	V$E2F1_Q6_01
711	-0.000984413880847957	0.947367207228599	0.945222244988181	M00085	V$ZID_01
712	-0.000940176293718176	0.849347162248822	0.847510453808054	M01219	V$SP1SP3_Q4
713	-0.000927837855478619	0.378853615181765	0.378045086602169	M01435	V$PSX1_01
714	-0.000918165690784088	0.931101801106399	0.929135387304119	M00427	V$E2F_Q6
715	-0.000911402636122528	0.941532492873979	0.939558681442686	M01034	V$EBOX_Q6_01
716	-0.000908139272702252	0.890783513095622	0.888922770387237	M01122	V$ZNF219_01
717	-0.000898456312718444	0.958447330296116	0.956466570764503	M00217	V$USF_C
718	-0.000892231188897953	0.950692165067962	0.948741031662074	M01154	V$CMYC_02
719	-0.000891217851430391	0.956185817819934	0.954225636117443	M00176	V$AP4_Q6
720	-0.000882223817167377	0.90662909021377	0.904789237408214	M01597	V$ZFP281_01
721	-0.00087240961152241	0.932368502135426	0.930497442662607	M01080	V$CBF_02
722	-0.000864379414408617	0.941595568120424	0.939723367469936	M01657	V$GLI3_Q5_01
723	-0.000853263585063581	0.904641570838775	0.902865955536097	M00920	V$E2F_Q6_01
724	-0.000850893390703698	0.992896843446695	0.99095341036216	M01001	V$DEAF1_01
725	-0.00084613163425112	0.96338575911963	0.961510631433951	M01145	V$CMYC_01
726	-0.000845532422879137	0.936418434363184	0.934597085196077	M00971	V$ETS_Q6
727	-0.000839824873181468	0.910193919625152	0.908435516257106	M00919	V$E2F_Q4_01
728	-0.000833814903567874	0.968000719818737	0.966144009369187	M00646	V$LFA1_Q6
729	-0.000823232416743677	0.992552833791528	0.990673169744429	M01656	V$P63_01
730	0.00082130096729538	0.165643474408637	0.165957021711679	M00447	V$AR_Q2
731	-0.000794707309724051	0.972904133431736	0.971125462318767	M01132	V$SF1_Q6_01
732	-0.000788479990221778	0.970895894265593	0.969134790890778	M00979	V$PAX6_Q2
733	-0.000775551018594021	0.913077577384812	0.911448483845562	M00807	V$EGR_Q6
734	-0.000772972803537686	0.967742024140336	0.966021134286053	M01116	V$CLOCKBMAL_Q6
735	-0.000757731846866148	0.973552263745651	0.971855147114174	M00123	V$MYCMAX_02
736	-0.000754098618657098	0.964781865087714	0.963108094350757	M00721	V$CACCCBINDINGFACTOR_Q6
737	-0.000711367173059807	0.470535787021134	0.469765688066996	M01340	V$BARX1_01
738	-0.000707761065090143	0.95864745011073	0.957086433783667	M00430	V$E2F1_Q4
739	-0.000696378144281468	0.985050438402732	0.983472205303985	M00497	V$STAT3_02
740	-0.000696333587342654	0.919748865045109	0.918275351363293	M00695	V$ETF_Q6
741	-0.000692987501229925	0.963916880005369	0.962380020284665	M00072	V$CP2_01
742	-0.00068470417060628	0.897118044475971	0.895704771850624	M01273	V$SP4_Q5
743	-0.000656320268359902	0.975027846146749	0.973555464466534	M00532	V$RP58_01
744	-0.000646070698169757	0.928045767373794	0.926666202486125	M00938	V$E2F1_Q3_01
745	-0.000641469695644693	0.957310500079683	0.955897559299207	M01240	V$BEN_01
746	-0.000641241268550729	0.973759428165851	0.972322721033544	M00187	V$USF_Q6
747	-0.000630819958382215	0.940852909249206	0.939487296777266	M00939	V$E2F1_Q4_01
748	-0.000627314553157191	0.939792335952639	0.938435837411282	M00918	V$E2F_Q3_01
749	-0.000626127475333733	0.9788201888684	0.977410029027113	M00966	V$DR3_Q4
750	-0.000623451585815544	0.97798933838821	0.976586392713492	M00634	V$GCM_Q2
751	-0.000609169422113712	0.98119469435085	0.979819372236918	M00641	V$HSF_Q6
752	-0.000602845486853909	0.75894794898821	0.757895181883185	M00808	V$PAX_Q6
753	-0.000597121547643364	0.950281789588571	0.948976122935299	M00008	V$SP1_01
754	-0.000585467879164643	0.977074122900922	0.975757826868521	M01241	V$BEN_02
755	-0.000581193678044069	0.971482283594886	0.970183068999248	M00492	V$STAT1_02
756	-0.000561783151763182	0.783057238115119	0.782044966530523	M00621	V$CEBPDELTA_Q6
757	-0.000549872901565725	0.959799528590733	0.958585067427666	M00516	V$E2F_03
758	-0.000543669464004474	0.972409692499437	0.971193147711958	M00698	V$HEB_Q6
759	-0.000529975507281618	0.970819441583126	0.969635459877175	M01173	V$SREBP1_Q5
760	-0.000525182975463542	0.971278197637476	0.970104361695207	M00277	V$LMO2COM_01
761	-0.000520165776471293	0.737358222828258	0.736475598417501	M01197	V$ELF5_01
762	-0.000519116608021619	0.383437431795874	0.382979378948863	M00137	V$OCT1_03
763	-0.000517595653929609	0.980574699232243	0.97940673855559	M00118	V$MYCMAX_01
764	0.000513624698862299	0.874600596159516	0.875635567193017	M01209	V$GAF_Q6
765	0.00051000922513351	0.989712406412151	0.99087534763263	M00074	V$CETS1P54_02
766	-0.000505109005852728	0.961134929864773	0.960017725480558	M00531	V$NERF_Q2
767	0.000498570983864154	0.998835612883878	0.99998293671934	M00262	V$STAF_01
768	-0.000496966430726421	0.954498400636052	0.953406785652855	M01118	V$WT1_Q6
769	-0.000490156782380995	0.93791126044132	0.936853304943567	M01303	V$SP1_02
770	0.000486922666145945	0.591347884750733	0.592011264502967	M00928	V$E2_Q6_01
771	-0.000485222114042949	0.97370141489065	0.972614139678673	M00500	V$STAT6_02
772	-0.000480040541038822	0.963890700611932	0.962825867867868	M01047	V$AP2ALPHA_03
773	-0.000470100298756112	0.988258882188006	0.987189724130479	M00309	V$ACAAT_B
774	0.000445437755115741	0.171706656542155	0.171882859252018	M00101	V$CDXA_02
775	-0.0004420620536942	0.979124686690814	0.978128556933443	M00325	V$NRSE_B
776	-0.000438157693929258	0.984047359609148	0.983055059427527	M00963	V$T3R_Q6
777	-0.000437824478206152	0.927895184051928	0.926960218189254	M00803	V$E2F_Q2
778	-0.000436850945817933	0.985222633074901	0.984232109213533	M00121	V$USF_01
779	-0.000434038586734398	0.953297602575536	0.952345342604058	M00932	V$SP1_Q4_01
780	-0.000429611836574129	0.98597226806376	0.984997408988841	M00158	V$COUP_01
781	-0.000424763103153773	0.988072254088967	0.987106339304538	M01269	V$NURR1_Q3
782	-0.000411464610747286	0.646503563940759	0.645891335664004	M01022	V$LEF1_Q2_01
783	-0.000407603596960231	0.973707046490478	0.97279361028071	M01587	V$FPM315_01
784	-0.000395674009647738	0.994769006111403	0.993863111583516	M00615	V$MYCMAX_03
785	-0.00038987864528189	0.988397510145639	0.98751059544171	M00763	V$PPAR_DR1_Q2
786	0.000386219888902861	0.153529236866231	0.153665831783286	M00160	V$SRY_02
787	-0.00038239616951103	0.962720234197186	0.961872932380233	M01593	V$ZFX_01
788	-0.000364886134018135	0.98050090945847	0.979677456831519	M00976	V$AHRHIF_Q6
789	-0.000363071402061822	0.989507427028133	0.988680541737784	M00249	V$CHOP_01
790	-0.000359914294811329	0.970812123089486	0.970007912049016	M00255	V$GC_01
791	-0.00035716843513494	0.957175553121374	0.956388685299511	M00196	V$SP1_Q6
792	-0.000355036706846779	0.419389762727488	0.419047050764768	M01236	V$IPF1_04
793	-0.00035386090172373	0.991510307011894	0.990702758570436	M00528	V$PPARG_03
794	-0.000353030305479797	0.986441910534429	0.985640375167959	M00796	V$USF_Q6_01
795	-0.000338541076453036	0.330417390324539	0.330159923843829	M00416	V$CART1_01
796	-0.000335682569224688	0.984868085850457	0.984107138317592	M00693	V$E12_Q6
797	-0.000335095898332393	0.973422232227934	0.972671442150147	M00431	V$E2F1_Q6
798	-0.000329462229118173	0.986309366299886	0.985561421137011	M00114	V$TAXCREB_01
799	-0.000319719679549206	0.970143581427149	0.969429642236847	M00933	V$SP1_Q2_01
800	-0.00031439153243043	0.974821960577674	0.974116529404528	M01588	V$GKLF_02
801	-0.000306686324503954	0.970176890578746	0.969492021291427	M00321	V$MUSCLE_INI_B
802	0.000303809761432827	0.998620320724421	0.999319147803546	M00339	V$ETS1_B
803	-0.000302736718866901	0.983665596191025	0.98298014440729	M01258	V$GADP_01
804	-0.000297873828613478	0.984957774784993	0.98428244373107	M00002	V$E47_01
805	-0.000294165543975817	0.979805956966582	0.979142518739806	M00428	V$E2F1_Q3
806	-0.000287434637298606	0.99152908906388	0.99087306987819	M00799	V$MYC_Q2
807	-0.000286124953607388	0.971460401211843	0.970820587605093	M00931	V$SP1_Q6_01
808	0.000272847456625452	0.652898259536361	0.653308574674671	M00962	V$AR_Q6
809	-0.000270314687189813	0.983528395732838	0.982916415936719	M01009	V$HES1_Q2
810	-0.000269686732517251	0.983850396512331	0.983239638041933	M00322	V$MYCMAX_B
811	-0.000267155513651317	0.994443526981849	0.993831984847391	M00264	V$STAF_02
812	-0.00026714358044041	0.981482852202127	0.980879307304913	M01037	V$GLI_Q2
813	-0.000263699050523214	0.991298255152227	0.990696531956074	M00378	V$PAX4_03
814	-0.000255208751969774	0.984749426050575	0.984170918021787	M01113	V$CACD_01
815	-0.000248874696055383	0.975708414158206	0.975149439588711	M00915	V$AP2_Q6_01
816	-0.000246124548713815	0.984152799878497	0.983595216142525	M00716	V$ZF5_01
817	-0.000245020409866804	0.977451498791357	0.976900195401161	M00189	V$AP2_Q6
818	-0.000243383927040726	0.992103105862067	0.991547274937387	M00122	V$USF_02
819	0.000240443129717383	0.416054584993506	0.416284993548622	M01472	V$IRX5_01
820	-0.000236737665121464	0.981368245388149	0.980833438876572	M01073	V$HIC1_03
821	-0.000236166133384204	0.993568625879463	0.993028477472703	M01411	V$PKNOX2_01
822	-0.000234383504382173	0.983883412856914	0.983352566080462	M01217	V$NUR77_Q5
823	-0.000234018103759458	0.978138371824141	0.977611447269387	M01199	V$RNF96_01
824	-0.000220312769970291	0.97044001439977	0.969947845798806	M01253	V$CNOT3_01
825	0.000219051551959282	0.467412037797094	0.467647852807881	M01481	V$HMX1_02
826	-0.000212471189381648	0.987060208344725	0.986577424031006	M01288	V$NEUROD_02
827	-0.000208751213454243	0.992513729358096	0.992036774969742	M00055	V$NMYC_01
828	-0.000204245804950363	0.983492809251485	0.983030387873038	M01045	V$AP2ALPHA_02
829	-0.000199671516099023	0.995582073047432	0.995124448786839	M00684	V$XPF1_Q6
830	0.000199080549449865	0.99926590207843	0.999724070477633	M00005	V$AP4_01
831	-0.000185596083847619	0.990979657808101	0.990556252360118	M00644	V$LBP1_Q6
832	-0.000183107974423726	0.988087559923334	0.98767104858544	M01598	V$ZBED6_01
833	-0.000180570287828555	0.988313160372223	0.987902326469193	M01068	V$UF1H3BETA_Q6
834	-0.000176708581629472	0.988754984357589	0.988352755093685	M01078	V$CETS1P54_03
835	0.000176108288560906	0.999061659934511	0.999466865904387	M00648	V$MAF_Q6
836	-0.000174742520790078	0.992753896944719	0.992354533309077	M00332	V$WHN_B
837	-0.000171538318363327	0.995465418681024	0.995072305823632	M00776	V$SREBP_Q3
838	-0.000167995608117592	0.999965468922382	0.999578732901143	M00004	V$CMYB_01
839	-0.000166133731463716	0.997042746590722	0.996661413737839	M00727	V$SF1_Q6
840	-0.0001635289331938	0.987777341169347	0.987405474212357	M00982	V$KROX_Q6
841	-0.000162580432026284	0.994433486568291	0.994061284814977	M00272	V$P53_02
842	-0.000155143888891281	0.993744609286284	0.993389675306889	M01079	V$CBF_01
843	-0.000146878089171984	0.992320925196169	0.991985379699091	M01100	V$LRF_Q2
844	-0.000142189028337156	0.996512949564126	0.996186742298976	M00119	V$MAX_01
845	0.000132434276544468	0.993799369094446	0.994102465668612	M01203	V$PU1_01
846	-0.000131558994843049	0.994737493932453	0.994436207936787	M01168	V$SREBP_Q6
847	-0.000130096906753164	0.995941981485597	0.995643682585555	M00947	V$CP2_02
848	-0.000127452121765763	0.995656250782955	0.995364099055477	M00341	V$GABP_B
849	-0.000122612687378003	0.995285634223444	0.995004678728404	M00444	V$VDR_Q3
850	-0.000120668426590486	0.997875604711024	0.997598384167102	M01019	V$TBX5_01
851	-0.000118596606124976	0.995994438260478	0.995722490450315	M00333	V$ZF5_B
852	-0.000115307615228009	0.997562744648679	0.997297921315275	M00765	V$COUP_DR1_Q6
853	0.000109478167373847	0.805945524986818	0.806148715597697	M01281	V$NFAT1_Q6
854	-0.00010626049937112	0.992909895389763	0.992666986029066	M00470	V$AP2GAMMA_01
855	-0.000100848964283925	0.996217630589784	0.995986322442001	M00058	V$HEN1_02
856	-0.000100776583214049	0.998347350431275	0.998115714141106	M00134	V$HNF4_01
857	-0.000100599300546886	0.998968391556864	0.99873701886568	M00115	V$TAXCREB_02
858	-0.000100063163742842	0.99684975723029	0.996620105566814	M00647	V$LXR_Q3
859	-9.80054235930826e-05	0.998875838933173	0.998650452222508	M00771	V$ETS_Q4
860	-9.52999065848101e-05	0.995781456924956	0.995562970454308	M00243	V$EGR1_01
861	-9.35758350584266e-05	0.998082716120659	0.997867686074595	M00961	V$VDR_Q6
862	-9.29004136225736e-05	0.754599944560523	0.754438544513879	M01204	V$SPIB_01
863	-9.04166386926496e-05	0.997701054186114	0.997493362424471	M01589	V$ERR2_01
864	-8.67921942862043e-05	0.997002605725909	0.996803378239763	M00518	V$PPARA_02
865	-8.42899814247396e-05	0.994832081181607	0.994639018077581	M00469	V$AP2ALPHA_01
866	-8.02247097720921e-05	0.118033211650398	0.118011410071048	M00473	V$FOXO1_01
867	-7.85857092094693e-05	0.996371686906739	0.996191409479588	M00446	V$SPZ1_01
868	-7.62059894661507e-05	0.996730012408463	0.996555130764137	M00244	V$NGFIC_01
869	-7.55676171152397e-05	0.998301756781445	0.998128066520124	M00071	V$E47_02
870	-7.48930514713982e-05	0.998211117841882	0.998038993548112	M01249	V$HIF2A_01
871	-6.94745586912839e-05	0.997898952660935	0.997739330452378	M00411	V$HNF4_01_B
872	-6.77545400729121e-05	0.998023799171197	0.997868109030479	M00068	V$HEN1_01
873	-6.76472936211926e-05	0.998372998125118	0.998217500013786	M00762	V$DR1_Q3
874	-6.55250216263885e-05	0.997689585933672	0.997539068938914	M00246	V$EGR2_01
875	-6.17138041656164e-05	0.998159530749182	0.998017701074053	M00743	V$CETS168_Q6
876	-5.8214824873388e-05	0.999342712664196	0.999208765159731	M01109	V$SZF11_01
877	-5.70742723809672e-05	0.998774109187834	0.998642860548057	M00414	V$AREB6_03
878	-5.40219051684142e-05	0.998727149668678	0.99860292569131	M01177	V$SREBP2_Q6
879	-4.88773193043815e-05	0.998264795635728	0.998152453057947	M01298	V$MECP2_01
880	-4.72250636667075e-05	0.998469766651649	0.998361199224095	M00797	V$HIF1_Q3
881	-4.29524677979043e-05	0.992208723907088	0.992110597618083	M00764	V$HNF4_DR1_Q3
882	4.27173214061057e-05	0.999815984885283	0.999914331889629	M00657	V$PTF1BETA_Q6
883	-4.14703255126093e-05	0.998466203876472	0.998370865935664	M00245	V$EGR3_01
884	-2.72093502746691e-05	0.998725727623629	0.998663157574896	M01072	V$HIC1_02
885	-2.40449872573342e-05	0.999351023387303	0.999295695220735	M00466	V$HIF1_Q5
886	-2.25499836950609e-05	0.99924665412362	0.999194771330461	M00650	V$MTF1_Q4
887	-2.14901628552058e-05	0.999335842006777	0.99928639316607	M00373	V$PAX4_01
888	-1.58793461330963e-05	0.999713343558465	0.999676791162195	M01142	V$LRH1_Q5
889	-1.17474231005061e-05	0.999590452637261	0.999563414639659	M00214	V$SEF1_C
890	-8.70475440136083e-06	0.994216676768876	0.994196749448539	M01652	V$P53_04
891	-5.94595993116766e-06	0.999914345997569	0.999900656185278	M00076	V$GATA2_01
892	-4.71184782732043e-06	0.999994164751369	0.999983315442965	M00312	V$BEL1_B
893	4.1429152112249e-06	0.27143327972269	0.271435869049688	M01356	V$PMX2B_01
894	-3.71258131737112e-06	0.99994379711114	0.999935249093731	M00236	V$ARNT_01
895	3.42461069049725e-06	0.999989166369644	0.999997051772831	M00034	V$P53_01
896	-3.1572623614363e-06	0.999943340321685	0.999936070894769	M00652	V$NRF1_Q6
897	1.10043892577842e-06	0.999983429818174	0.999985963633664	M01036	V$COUPTF_Q6
898	-6.95124314201171e-07	0.999980557818196	0.999978957267712	M00025	V$ELK1_02
899	-4.73910737349996e-07	0.999992487538996	0.99999139632799	M00766	V$LXR_DR4_Q3
900	-3.31677103947162e-07	0.999987300721327	0.999986537016562	M01208	V$FLI1_Q6
901	-1.4673902460048e-07	0.999998876908429	0.999998539029775	M00075	V$GATA1_01
902	-1.01406006578586e-08	0.999999926715525	0.999999903365931	M00001	V$MYOD_01
903	0	<3.13273553338433e-05	<3.13273553338433e-05	M00630	V$FOXM1_01
904	0	1	1	M00253	V$CAP_01
