# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs547171081-CGG	rs547171081-C	Matrix_ID	Matrix_name
657	-0.00563487620244241	0.514584228240069	0.507950737195742	M01594	V$TCF3_01
658	-0.00558507846106707	0.774667964458094	0.764769427308594	M01029	V$TFE_Q6
659	-0.00558102552935485	0.910588925626143	0.898962009552372	M00480	V$LUN1_01
660	-0.00556589880060293	0.559383757429381	0.552260463435536	M01410	V$IRX4_01
661	-0.00554065240495327	0.724559671852261	0.715374582801854	M00454	V$MRF2_01
662	-0.00552807554923634	0.679644871768809	0.671048590901324	M00148	V$SRY_01
663	-0.00551966676758661	0.751175019361822	0.741688371622573	M00156	V$RORA1_01
664	-0.00550499182501626	0.635330954612532	0.627328507839182	M01067	V$GFI1_Q6
665	-0.00548857429185379	0.0618811813954256	0.0611040536132772	M00341	V$GABP_B
666	-0.00542812812548048	0.790845548580983	0.781022501713511	M00223	V$STAT_01
667	-0.00537908635121595	0.64146531077722	0.633569247624057	M01405	V$IRX2_01
668	-0.005376249050905	0.837859889196412	0.827551730022213	M00037	V$NFE2_01
669	-0.00536581565852079	0.559413831368075	0.552544657775364	M01125	V$OCT4_01
670	-0.00535674254583501	0.744910578799556	0.735779018605194	M01488	V$MEIS2_01
671	-0.0053564789658152	0.463822456277166	0.458136920755275	M01404	V$HOXD13_01
672	-0.00533556177884759	0.558642605636422	0.551821341817718	M01275	V$IPF1_Q6
673	-0.00532948405652248	0.768412279153735	0.759040260695367	M01260	V$STAT1_05
674	-0.00531334353692504	0.770048095172277	0.760684395566821	M01459	V$PREP1_01
675	-0.00531142171740134	0.70887321591454	0.700256494805054	M01034	V$EBOX_Q6_01
676	-0.00529487868001094	0.680832921613645	0.672582664168837	M00078	V$EVI1_01
677	-0.00527302821131879	0.813423434976296	0.80360689097739	M01082	V$BRCA_01
678	-0.0052553282792602	0.628585425961817	0.621024850862098	M01318	V$IRX3_01
679	-0.0052520335011727	0.775229426371577	0.76591083955956	M00251	V$XBP1_01
680	-0.00523962408426432	0.796731777283428	0.787177215359558	M01589	V$ERR2_01
681	-0.00522619577333593	0.758287675385908	0.749217307897171	M01007	V$SRF_Q5_02
682	-0.00521018278179461	0.635623433104332	0.628043487993997	M01377	V$IRXB3_01
683	-0.00519796835205749	0.742829238511198	0.733991484335716	M00055	V$NMYC_01
684	-0.00515160260404494	0.812974409328616	0.803387874315493	M01282	V$PPARA_Q6
685	-0.00514332151854345	0.85356787731998	0.84351875107061	M00731	V$OSF2_Q6
686	-0.00511995555149322	0.830623393775064	0.820888559218699	M00526	V$GCNF_01
687	-0.00510155677157606	0.805916676050043	0.796505145126788	M00281	V$RFX1_02
688	-0.00506363601651375	0.767430037784185	0.758534184642234	M00317	V$LDSPOLYA_B
689	-0.00504806805416097	0.686250391521363	0.67831986711769	M00135	V$OCT1_01
690	0.00503244636417374	0.70437069602788	0.712580159526225	M00528	V$PPARG_03
691	-0.00502397958010894	0.834776038842161	0.825174873234823	M00765	V$COUP_DR1_Q6
692	-0.00499001225056921	0.811484940553042	0.802214398079369	M01070	V$CMAF_01
693	-0.00495874926924691	0.805441515038209	0.796297333626908	M00964	V$PXR_Q2
694	-0.00493502520587222	0.678540209730703	0.670873386032871	M00162	V$OCT1_06
695	-0.00492426164196118	0.783682123129509	0.774846504857234	M00212	V$POLY_C
696	-0.00488268967209815	0.364674613070275	0.360597607687873	M01168	V$SREBP_Q6
697	-0.00488185499170876	0.782724375443273	0.77397512634039	M01138	V$RORA_Q4
698	-0.00482067588756022	0.681241480904557	0.673721502422876	M00739	V$E2F4DP2_01
699	-0.00481564229641041	0.683606652205358	0.676068401223763	M01075	V$PLZF_02
700	-0.00481338278889384	0.789646251823686	0.780942746503368	M01322	V$NKX26_01
701	-0.00479716655514986	0.682692804089005	0.67519335371357	M01658	V$AML1_Q4
702	-0.00477533385638645	0.780871952904226	0.772332819990139	M00250	V$GFI1_01
703	-0.00476230425446332	0.779059077058642	0.770562886535528	M01372	V$NKX22_02
704	-0.00474310584462212	0.491703780685621	0.486362902681298	M00469	V$AP2ALPHA_01
705	-0.00472487036920677	0.784006733401882	0.775523428318445	M01419	V$MEIS1_02
706	-0.00471281703446197	0.533412095366246	0.527654981093	M00940	V$E2F1_Q6_01
707	-0.00469938442205969	0.615749807252738	0.609122862152869	M01047	V$AP2ALPHA_03
708	-0.00468769576364486	0.669401987496418	0.662215438939396	M01368	V$OCT2_01
709	-0.00468406395863359	0.787714222066727	0.779264016678847	M00238	V$BARBIE_01
710	-0.00466901123839425	0.742223039127123	0.734286290512099	M00116	V$CEBPA_01
711	-0.00466354027259752	0.86820883106232	0.858935709871028	M00076	V$GATA2_01
712	-0.00464101436190376	0.817895284499207	0.809201520139396	M00514	V$ATF4_Q2
713	-0.00459805898301004	0.846311139533608	0.837398152331874	M00119	V$MAX_01
714	-0.00458295974725575	0.745736736936245	0.73790861098215	M00738	V$E2F4DP1_01
715	-0.00458247336458908	0.835774137388738	0.827001799646899	M00225	V$STAT3_01
716	-0.00454890329558087	0.7698925576861	0.761870605887745	M01009	V$HES1_Q2
717	-0.00454303207054596	0.635568073889805	0.628954228643748	M00216	V$TATA_C
718	-0.00453852206695027	0.695238595523982	0.688010951927866	M01476	V$POU2F3_01
719	-0.00449017975595212	0.862611134982506	0.853738526447607	M00412	V$AREB6_01
720	-0.0044823797991089	0.627381560527182	0.620939618253785	M00160	V$SRY_02
721	-0.00443839731143271	0.776135063314211	0.76824352153188	M00109	V$CEBPB_01
722	-0.00439655180583087	0.851434434859706	0.842858476320048	M01003	V$HELIOSA_01
723	-0.0043898383430359	0.836968267264642	0.828550825151762	M01284	V$SOX9_Q4
724	-0.00438971085350101	0.800966278174666	0.792911143076937	M01482	V$NKX32_02
725	-0.00438503803180744	0.885203247736965	0.876310389329143	M00319	V$MEF3_B
726	-0.00436319509104558	0.879929049686428	0.871132989239323	M00983	V$MAF_Q6_01
727	-0.00433687781664794	0.878264030540655	0.869537304592693	M00687	V$ALPHACP1_01
728	-0.0043129861233962	0.87154497545646	0.862932483195877	M00433	V$HMX1_01
729	-0.00431283361800472	0.864437602721512	0.855895645132344	M00158	V$COUP_01
730	-0.00429837212488366	0.890033523705919	0.881267984201868	M00975	V$RFX_Q6
731	-0.00429183913767332	0.822506122172538	0.814417880646764	M00746	V$ELF1_Q6
732	-0.00427223549086686	0.50484776986424	0.499905835788427	M00470	V$AP2GAMMA_01
733	-0.00421513463365342	0.0275923171187308	0.0273258096100433	M01043	V$NKX25_Q5
734	-0.00421413622610721	0.79747825538564	0.789777421683449	M00726	V$USF2_Q6
735	-0.00418489871082864	0.765594445911743	0.758252542871658	M01485	V$IRX3_02
736	-0.00417542447563368	0.865453271390571	0.857172440690929	M00821	V$NRF2_Q4
737	-0.00417512846223936	0.754261692392923	0.747045274233369	M01004	V$HELIOSA_02
738	-0.00414416475578762	0.875974099918935	0.867655053790176	M00065	V$TAL1BETAE47_01
739	-0.00413718262560565	0.910406530224451	0.901774980119397	M00717	V$PAX8_01
740	-0.0041302469641436	0.835272663628125	0.827366669439126	M00157	V$RORA2_01
741	-0.00412012240448827	0.857933160966956	0.849832493040325	M00127	V$GATA1_03
742	-0.00409978227261659	0.655629058354002	0.649468977717018	M00246	V$EGR2_01
743	-0.00409046206085949	0.862906055662695	0.854816811417257	M00460	V$STAT5A_02
744	-0.0040836623401468	0.77446409677672	0.767215956803309	M00750	V$HMGIY_Q6
745	0.00408152936954752	0.79846349432792	0.806002881435234	M00963	V$T3R_Q6
746	-0.00407151877649881	0.743329139445787	0.73639297917335	M01124	V$OCT4_02
747	-0.00405014846104292	0.875904676121254	0.867774125164631	M01165	V$ELK1_04
748	-0.00402102280233876	0.645545514452361	0.639596156054638	M01045	V$AP2ALPHA_02
749	-0.00401713347955691	0.813707539039755	0.806215616603444	M00425	V$E2F_Q3
750	-0.00401217443076061	0.814205228263029	0.806717935092905	M00302	V$NFAT_Q6
751	-0.00398312548108722	0.869601843919294	0.861662765562752	M00118	V$MYCMAX_01
752	-0.00389718469982607	0.854690617363769	0.847055275642826	M00935	V$NFAT_Q4_01
753	-0.0038859865196394	0.836310796769341	0.828861022091245	M01390	V$DUXL_01
754	-0.00388037068824772	0.878391292308634	0.870577926006327	M00992	V$FOXP3_Q4
755	-0.00386384735855028	0.86949511336939	0.86179366684527	M00974	V$SMAD_Q6_01
756	-0.003814053505175	0.880710603231568	0.873009905729058	M00121	V$USF_01
757	-0.00381334310815602	0.886051124189413	0.878305167288935	M01257	V$SRF_02
758	-0.00380387433984076	0.987060955848342	0.978453292467607	M01652	V$P53_04
759	-0.00376850488916092	0.0460190585197215	0.0456214647126129	M00128	V$GATA1_04
760	-0.00366778930026374	0.807116846998178	0.80032912766295	M00740	V$E2F1DP1RB_01
761	-0.00363950789405035	0.76514243178789	0.758757119265875	M01590	V$SMAD1_01
762	-0.00361996159337566	0.829445698365958	0.822560778542975	M00693	V$E12_Q6
763	-0.00360849886576299	0.848631074791029	0.841609117362308	M00072	V$CP2_01
764	-0.00355420564877641	0.902631884009843	0.895275015044342	M00481	V$AR_01
765	-0.00351142701656609	0.835471195768639	0.828743345989745	M01665	V$IRF8_Q6
766	-0.00349318541337991	0.835227027439953	0.82853594402502	M00192	V$GR_Q6
767	-0.00343619401536854	0.814026912239205	0.807611638908045	M00652	V$NRF1_Q6
768	-0.00340446568930143	0.859499058035243	0.85278772277014	M00924	V$AP1_Q2_01
769	-0.00339365397797906	0.787866509965469	0.781733973125984	M01172	V$PU1_Q4
770	-0.00330570119311754	0.812295713695754	0.806136267830402	M00430	V$E2F1_Q4
771	-0.00327948768031899	0.87660696793752	0.870012376430766	M00962	V$AR_Q6
772	-0.00326838012150531	0.817376809763412	0.811248546753279	M00751	V$AML1_Q6
773	-0.00325108704651816	0.886137029444826	0.879528259380305	M00152	V$SRF_01
774	-0.00324728128870108	0.816833888405172	0.810749082674864	M01251	V$E2F1_02
775	-0.00322788677128696	0.608999262003978	0.604489664272856	M01596	V$GLI3_01
776	-0.00322631352878774	0.878042406140347	0.871543719577992	M00087	V$IK2_01
777	-0.003225511809404	0.929374620079059	0.922497709525912	M00184	V$MYOD_Q6
778	-0.00321366158886963	0.900391433431217	0.893753370810764	M00001	V$MYOD_01
779	-0.00320917095284719	0.856183230955309	0.849879877485787	M01256	V$REST_01
780	-0.00318573977007001	0.861790720783412	0.855492238627956	M01203	V$PU1_01
781	-0.00304231276724304	0.931537624464304	0.925034835187875	M01217	V$NUR77_Q5
782	-0.00303803584551821	0.921514098324701	0.915090292069541	M00764	V$HNF4_DR1_Q3
783	-0.00296820779740636	0.924308667112723	0.918012970997168	M00035	V$VMAF_01
784	-0.00291244351761254	0.932388059273867	0.926156245088886	M00333	V$ZF5_B
785	-0.00289806338464864	0.884285412563456	0.878404187444208	M01302	V$MYF_01
786	-0.00289472199557217	0.0128029455072073	0.0127178932410098	M00678	V$TEL2_Q6
787	0.00289456474135941	0.00888704692356435	0.00894647675737903	M01208	V$FLI1_Q6
788	0.00288212418891007	0.934280866538427	0.940501687366284	M01028	V$NRSF_Q4
789	-0.00285116067395615	0.929427812513959	0.923346066981743	M01411	V$PKNOX2_01
790	-0.0028365906396269	0.890441071762653	0.88464411562263	M01350	V$NKX24_01
791	-0.00282051083836462	0.87231894114409	0.866672051869274	M00912	V$CEBP_Q2_01
792	-0.00279940038905132	0.937028703142356	0.931008174131921	M00024	V$E2F_01
793	-0.00278516604709891	0.934219117261053	0.928247063724789	M01201	V$AR_04
794	-0.00275071366597533	0.93247277298847	0.926585385742238	M00086	V$IK1_01
795	-0.0027442479406297	0.91081900474924	0.905081808338327	M01212	V$STAT1STAT1_Q3
796	-0.00273924709363239	0.905165312599274	0.899474085742037	M00254	V$CAAT_01
797	-0.00272993388318241	0.903691997238178	0.898029291397529	M00459	V$STAT5B_01
798	-0.00268382808419994	0.934307856861327	0.928551878404387	M00539	V$ARNT_02
799	-0.00265198503852207	0.943982980293313	0.938236186623165	M00641	V$HSF_Q6
800	-0.00252949749990759	0.779504411022129	0.774977474701581	M00919	V$E2F_Q4_01
801	-0.00249252657255969	0.882374627721096	0.87732495966796	M01252	V$E2F6_01
802	-0.00247162848000318	0.931315640044442	0.926030450736357	M01214	V$ESE1_Q3
803	-0.00245485661562075	0.921822124352978	0.916626208650278	M01312	V$NKX21_01
804	-0.00242783310270402	0.949981517868261	0.944685659982446	M00123	V$MYCMAX_02
805	-0.00240468407910205	0.803913698107674	0.799474736812798	M00939	V$E2F1_Q4_01
806	-0.00240416792964933	0.782560313599281	0.778240183970149	M00002	V$E47_01
807	-0.00239005884565253	0.946056438726835	0.940864293313611	M00236	V$ARNT_01
808	-0.0022886895527937	0.949550295664155	0.944559420500826	M00066	V$TAL1ALPHAE47_01
809	-0.0022712838746473	0.933643454696421	0.928773409225248	M01414	V$NKX25_03
810	-0.00226088033077069	0.911074705535992	0.906344093810913	M00237	V$AHRARNT_02
811	-0.00225437024605267	0.935274966718107	0.93043264605659	M01204	V$SPIB_01
812	-0.00224339607569073	0.866753083231741	0.862287318654159	M01288	V$NEUROD_02
813	-0.00224297667968591	0.807934043047521	0.803772107511364	M00690	V$AP3_Q6
814	-0.00219098354463415	0.917161697611256	0.912546336538501	M01080	V$CBF_02
815	-0.00217118567324913	0.786373042448531	0.782451507138435	M00918	V$E2F_Q3_01
816	-0.00216713864487764	0.950408330674766	0.945677586088983	M00967	V$HNF4_Q6
817	-0.00214724522824974	0.938999419793104	0.934368263065359	M00176	V$AP4_Q6
818	-0.00213629583366256	0.924786948558953	0.920249088862017	M00073	V$DELTAEF1_01
819	-0.00211684813738784	0.940607050889124	0.936033477762885	M00762	V$DR1_Q3
820	-0.00211617745549824	0.960756102291277	0.956086033643185	M01132	V$SF1_Q6_01
821	-0.00210984940595246	0.916428100917732	0.91198679133649	M01079	V$CBF_01
822	-0.0020573545289946	0.942541700635359	0.938087219457668	M01032	V$HNF4_Q6_02
823	-0.00204585958715136	0.926977055862756	0.922620553349853	M01154	V$CMYC_02
824	-0.00204541225595223	0.961353745233006	0.956836668580269	M01209	V$GAF_Q6
825	-0.00199412361531646	0.946915546599941	0.942577618674343	M00457	V$STAT5A_01
826	-0.00194408036994567	0.924938815499427	0.920807662958587	M01197	V$ELF5_01
827	-0.00193980693484154	0.854408946394645	0.850601178734771	M00920	V$E2F_Q6_01
828	-0.00191186907721992	0.934348878839385	0.930244690117835	M00973	V$E2A_Q6
829	-0.00188642289979754	0.955618591281889	0.951476721233856	M00201	V$CEBP_C
830	-0.00183069667582464	0.543818873369256	0.541531319496475	M00245	V$EGR3_01
831	-0.00177469098827165	0.0156187308435972	0.0155550370479496	M00032	V$CETS1P54_01
832	-0.00176247685699885	0.957227869353648	0.953351068381009	M00122	V$USF_02
833	-0.00173588961390944	0.960239750616726	0.956409300437947	M00205	V$GRE_C
834	-0.00173409904445135	0.948416355395177	0.94463696407466	M00770	V$CEBP_Q3
835	-0.00169126015827662	0.958331651844483	0.954606906521735	M00810	V$SRF_Q4
836	-0.00168411839644402	0.959493171700698	0.955779629104102	M00215	V$SRF_C
837	-0.00167371447258487	0.975876434197212	0.972122770999981	M00264	V$STAF_02
838	-0.00164089562984876	0.456299042728773	0.454578260091963	M01200	V$CTCF_01
839	-0.00157666978342924	0.424564509534001	0.423025958082245	M01173	V$SREBP1_Q5
840	-0.0014945788283786	0.953239295779348	0.949964461130993	M00777	V$STAT_Q6
841	-0.00147987410965265	0.973880297866533	0.970567413221677	M01595	V$STAT3_03
842	-0.00146202431209775	0.962927215263616	0.959691033266472	M00467	V$ROAZ_01
843	-0.00143357582137916	0.951284840422513	0.948149892422641	M01287	V$NEUROD_01
844	-0.00142174725367843	0.957176497731682	0.954048118215774	M01245	V$MTERF_01
845	-0.0013510509969647	0.978903758251522	0.975863208762911	M00058	V$HEN1_02
846	-0.00132404506697225	0.910872161287082	0.908099390109351	M01072	V$HIC1_02
847	0.00131272721121994	0.908422088779388	0.911172099526998	M00141	V$LYF1_01
848	0.00127964507789579	0.993245249384445	0.996176154071312	M00411	V$HNF4_01_B
849	-0.00125930726836228	0.943392451500177	0.940660894332352	M00644	V$LBP1_Q6
850	-0.00119785726865216	0.964047106328612	0.961391765790958	M00277	V$LMO2COM_01
851	-0.001168254446062	0.949188493860353	0.946638602955038	M00947	V$CP2_02
852	-0.00116098833037196	0.937998135328673	0.935493957573493	M00322	V$MYCMAX_B
853	-0.00115006781399212	0.96262260096858	0.960076824398728	M00175	V$AP4_Q5
854	-0.00113228776850871	0.962664100772374	0.960157522560386	M00074	V$CETS1P54_02
855	-0.00111704230299947	0.969002077336004	0.966512924200338	M00927	V$AP4_Q6_01
856	-0.00110204043957529	0.571505981493401	0.570057599568189	M01591	V$TAL1_01
857	-0.00108105216717028	0.972545373156879	0.970127509549277	M00698	V$HEB_Q6
858	-0.000992368772461207	0.953530323253526	0.951353980984693	M00961	V$VDR_Q6
859	-0.000923055462836667	0.962183322351292	0.96014045642586	M00712	V$MYOGENIN_Q6
860	-0.000921280876176662	0.979902346714997	0.977825856047085	M01185	V$BCL6_02
861	-0.000818770441229421	0.981969051595864	0.980119500541599	M01078	V$CETS1P54_03
862	-0.000807159673218658	0.96585645329604	0.964063024192866	M01598	V$ZBED6_01
863	-0.000729518476647332	0.993759954568444	0.992092059331748	M00806	V$NF1_Q6_01
864	-0.000705323452244219	0.962351473745823	0.960789818677772	M00447	V$AR_Q2
865	-0.000697373198352558	0.724589002801773	0.72342641961054	M01593	V$ZFX_01
866	-0.000652835602259128	0.992838372963412	0.991347050029698	M00955	V$GR_01
867	-0.000617720111975369	0.989800625654281	0.988393780397294	M00953	V$AR_02
868	-0.000605382392727261	0.98553616810737	0.984163342456498	M00993	V$TAL1_Q6
869	-0.000598127382964097	0.987687650204537	0.986328304346606	M00634	V$GCM_Q2
870	0.000589973844106449	0.998456535961341	0.99981382590489	M00954	V$PR_01
871	-0.000583465562466044	0.993000401354471	0.99166722181255	M00256	V$NRSF_01
872	-0.000526283981998955	0.992866383646594	0.991663943322592	M00070	V$TAL1BETAITF2_01
873	-0.000523018317451945	0.991669422065569	0.990475879183599	M00222	V$HAND1E47_01
874	0.000504682630685828	0.993834151135932	0.994989731966642	M00155	V$ARP1_01
875	-0.000503701399005038	0.993550233986641	0.992398567180995	M01269	V$NURR1_Q3
876	-0.000483192157012055	0.999836949271244	0.998725158221316	M00056	V$MYOGNF1_01
877	-0.000474580095004121	0.985264800723519	0.984188729774488	M00979	V$PAX6_Q2
878	-0.000468820970350486	0.997943202401721	0.996866503790211	M00325	V$NRSE_B
879	-0.000458529899550667	0.990326331737815	0.989281292900369	M01031	V$HNF4_Q6_01
880	-0.000451093408582117	0.993225847221007	0.992194738035797	M01167	V$SAP1A_01
881	-0.000443788610436931	0.930174142320357	0.929224119083524	M00778	V$AHR_Q5
882	-0.000407587984429015	0.995130069351605	0.994196571908793	M00977	V$EBF_Q6
883	-0.000360907879892766	0.991203265760051	0.990379897093421	M01258	V$GADP_01
884	-0.000354821444478515	0.284483661285799	0.284251331186364	M00749	V$SREBP1_Q6
885	-0.000332447346907581	0.998207350407328	0.997443526740772	M00193	V$NF1_Q6
886	-0.000303593217842738	0.996001314456424	0.995305303817876	M01145	V$CMYC_01
887	0.000289666556587728	0.88806901601372	0.888661539548303	M00516	V$E2F_03
888	-0.000284556767807943	0.99523621890425	0.994584337623897	M00025	V$ELK1_02
889	-0.000267892307395394	0.995720053910489	0.995106038535161	M00272	V$P53_02
890	-0.00025195650205215	0.996680713755009	0.996102655854214	M00761	V$P53_DECAMER_Q2
891	-0.000174546990931557	0.770180627828742	0.769871147267965	M00261	V$OLF1_01
892	-0.000144214418478672	0.0179157524972446	0.0179098042731661	M00108	V$NRF2_01
893	-0.000138438891094644	0.997323708916023	0.997005845368201	M01592	V$LBP9_01
894	-0.000123012569853977	0.999187659887613	0.998904683148878	M00957	V$PR_02
895	-0.000120640635616398	0.627746561183012	0.627572206615564	M01073	V$HIC1_03
896	-0.000118798117370043	0.99893821612309	0.998665001161958	M00147	V$HSF2_01
897	8.76513906558303e-05	0.999678920046252	0.999880700391316	M00956	V$AR_03
898	-7.10203939006279e-05	0.999431763212079	0.999268338998617	M00146	V$HSF1_01
899	-6.42443508080011e-05	0.999915875295644	0.99976797059547	M00007	V$ELK1_01
900	4.77105955957319e-05	0.837974188537728	0.838066251516754	M01240	V$BEN_01
901	0	1	1	M00253	V$CAP_01
902	0	<0.000260631124617605	<0.000260631124617605	M00489	V$NKX62_Q2
903	0	<0.000260631124617605	<0.000260631124617605	M01653	V$HMGIY_01
904	0	<0.000260631124617605	<0.000260631124617605	M00491	V$MAZR_01
