# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs1800057-C	rs1800057-G	Matrix_ID	Matrix_name
671	0.000426193840843713	0.984048461667619	0.985014629244228	M00068	V$HEN1_01
672	-0.000416043449516235	0.459403342159202	0.458963455771931	M00294	V$HFH8_01
673	0.000388681330799653	0.83600949400649	0.8367580338712	M00652	V$NRF1_Q6
674	0.000384367564314259	0.292448076154981	0.292707018685039	M00930	V$OCT1_Q5_01
675	0.000379038038972601	0.506198626130097	0.506640612605257	M01022	V$LEF1_Q2_01
676	-0.000366190690084478	0.474029697027351	0.473630170652033	M00457	V$STAT5A_01
677	0.000363486846342263	0.93638196653687	0.937166008279812	M00644	V$LBP1_Q6
678	0.000355293674297319	0.210936610872425	0.211109247437712	M00977	V$EBF_Q6
679	-0.000353687240593148	0.536276064807659	0.53583950207052	M00193	V$NF1_Q6
680	-0.000346899676765711	0.856672052291874	0.855988044979646	M00797	V$HIF1_Q3
681	-0.000342168555592215	0.300943194140196	0.300706182738729	M01011	V$HNF1_Q6_01
682	0.000340985126483772	0.994372593859878	0.995153629360311	M00916	V$CREB_Q2_01
683	0.000335780938166594	0.884305572611142	0.884989550385963	M01282	V$PPARA_Q6
684	0.000327106555652123	0.983649829874526	0.984390984838122	M00277	V$LMO2COM_01
685	0.00031263934139325	0.188512465538041	0.188648220501901	M01207	V$ETS2_Q6
686	0.000305672873733663	0.989308045985725	0.990004603489696	M00413	V$AREB6_02
687	-0.000299668144236626	0.745855889464452	0.745341417912679	M00997	V$DEC_Q1
688	-0.000291388130908869	0.996287063855455	0.995618833266856	M01658	V$AML1_Q4
689	0.000288970951615612	0.895971074633772	0.896567434432533	M00251	V$XBP1_01
690	0.000288453784022313	0.281961434831876	0.282148772830405	M00025	V$ELK1_02
691	0.000280906358412047	0.481237990718864	0.48154936133354	M01305	V$TEF_01
692	-0.000279659984020858	0.992050890196964	0.991412273681371	M00214	V$SEF1_C
693	0.000276726391430282	0.295239035745134	0.295427217891338	M00132	V$HNF1_01
694	-0.000275963283971392	0.133085349373321	0.133000809952564	M00476	V$FOXO4_02
695	-0.000273988928490843	0.234899859866063	0.234751712316278	M00687	V$ALPHACP1_01
696	0.000264989991673238	0.994790095306751	0.995397263642166	M00693	V$E12_Q6
697	0.000264352830071257	0.36629544780851	0.366518477846023	M01214	V$ESE1_Q3
698	-0.000259246093161802	0.37096532179456	0.370743945249329	M00770	V$CEBP_Q3
699	-0.000256375854733648	0.890971687265609	0.890445877640334	M00649	V$MAZ_Q6
700	-0.000245668674135002	0.454504798433215	0.454247770032025	M00040	V$CREBP1_01
701	0.000225704879336264	0.946529136132653	0.947021179612045	M01104	V$MOVOB_01
702	-0.000225218161775897	0.82728917359202	0.826860265900074	M01240	V$BEN_01
703	0.000224107025065949	0.976430143700666	0.976934136574453	M00419	V$MEIS1_01
704	-0.000220437721483253	0.987416279077643	0.98691521684314	M01145	V$CMYC_01
705	0.000216916820623081	0.175340694220645	0.175428293413312	M01307	V$POU5F1_01
706	-0.000214747580850537	0.991361011210292	0.990870929568651	M01019	V$TBX5_01
707	-0.000213007137027765	0.276832161522804	0.276696417758509	M01216	V$FOXO1_Q5
708	0.000209121372354931	0.812234893693656	0.812626095018378	M01119	V$KAISO_01
709	-0.000204177590670828	0.93760254632112	0.937161848953087	M00808	V$PAX_Q6
710	0.000203974527365647	0.117950941227177	0.118006352104481	M00793	V$YY1_Q6
711	-0.000191245377510252	0.156847319297604	0.156778265412654	M00750	V$HMGIY_Q6
712	-0.00019047427013702	0.401124466292614	0.400948578408122	M00129	V$HFH1_01
713	0.000190267370579394	0.921632521576514	0.922036383522496	M01588	V$GKLF_02
714	0.000188928208798012	0.26158922587311	0.261703048031285	M01227	V$MAFB_01
715	0.000186557347697763	0.588947135948332	0.589200180880289	M00261	V$OLF1_01
716	-0.000186269938223321	0.95541796349607	0.955008270320211	M00796	V$USF_Q6_01
717	0.000183785700908479	0.948137194401143	0.948538514109092	M00323	V$MINI19_B
718	-0.000182008076344886	0.395743532326837	0.395577715281098	M01427	V$NKX12_01
719	0.000182007854414523	0.601824187574432	0.602076458072177	M01482	V$NKX32_02
720	0.000181471263236865	0.103753522816694	0.103796885599117	M00711	V$ZTA_Q2
721	-0.000177937241808312	0.48650005449045	0.486300768637086	M00422	V$FOXJ2_01
722	-0.000176620801334414	0.999383822507844	0.99897747130732	M00072	V$CP2_01
723	-0.000175740071610475	0.269347203591587	0.269238232552616	M01294	V$PROP1_01
724	-0.000172882953096476	0.375339507676407	0.375190123119785	M00185	V$NFY_Q6
725	-0.000167935662928755	0.90474585828094	0.904396073217495	M01201	V$AR_04
726	-0.000167811215927682	0.284044246924538	0.283934513541775	M00459	V$STAT5B_01
727	0.000162103855282925	0.79065407379193	0.790949246771899	M00412	V$AREB6_01
728	-0.000158453148159814	0.935829479867143	0.935488103023455	M00178	V$CREB_Q4
729	0.000151727818351544	0.930354006565628	0.930679097606005	M01195	V$TBX22_01
730	-0.000149801300058039	0.285190460844131	0.285092106993489	M00468	V$AP2REP_01
731	0.000143185039877787	0.998837204144347	0.99916657080628	M00648	V$MAF_Q6
732	-0.000140627495557873	0.946543067510868	0.946236620070395	M00448	V$ZIC1_01
733	-0.000138847744332399	0.736471999924601	0.73623658101957	M00799	V$MYC_Q2
734	-0.000137908823050703	0.813770063827869	0.813511694772348	M01069	V$GZF1_01
735	-0.000134806328605241	0.428300034341592	0.428167109338979	M01165	V$ELK1_04
736	0.0001309440807565	0.932615832585295	0.932897067876346	M01118	V$WT1_Q6
737	0.000130600008292492	0.986990822151443	0.987287672326326	M00179	V$CREBP1_Q2
738	0.000126614022834694	0.990226861519515	0.990515593910963	M01079	V$CBF_01
739	-0.000125773652236025	0.844893073300814	0.844648423861238	M00322	V$MYCMAX_B
740	-0.00012538445183008	0.429940905118716	0.429816795497547	M00331	V$TAACC_B
741	-0.000123016868010167	0.613101213858223	0.612927573359932	M01116	V$CLOCKBMAL_Q6
742	-0.000123015715601324	0.990414024118174	0.990133524960856	M00751	V$AML1_Q6
743	-0.00012250927180618	0.988857858684945	0.988578953066363	M00058	V$HEN1_02
744	0.000121044257991754	0.877195667640238	0.877440189045406	M00008	V$SP1_01
745	0.00011878731343079	0.949754134549998	0.950013944833444	M00055	V$NMYC_01
746	-0.000118018489586036	0.148804488412805	0.148764056641872	M01108	V$HOXA7_01
747	0.000117268854682086	0.877544792993682	0.877781780964112	M01068	V$UF1H3BETA_Q6
748	0.000114465984897949	0.335938200348061	0.336026754466441	M00746	V$ELF1_Q6
749	-0.000112255259544891	0.93798502254427	0.937742606051101	M00001	V$MYOD_01
750	-0.000102813846689337	0.84567389950866	0.845473720369214	M00701	V$SMAD3_Q6
751	0.000102651896667971	0.482478839241571	0.482592893699403	M00141	V$LYF1_01
752	-0.000100317667385719	0.271106045159789	0.271043429615834	M00621	V$CEBPDELTA_Q6
753	-9.94126029646367e-05	0.894415950735252	0.894211237008622	M01160	V$KID3_01
754	9.24380092260924e-05	0.396509849679514	0.396594254348769	M00980	V$TBP_Q6
755	-8.65231994436541e-05	0.873696023050912	0.873521976525745	M00119	V$MAX_01
756	-8.60193394286168e-05	0.652585917387263	0.652456674550898	M00220	V$SREBP1_01
757	8.21808033036331e-05	0.561950430126506	0.562056777108546	M01478	V$CPHX_01
758	8.17676867785749e-05	0.807904556940321	0.808056681152668	M00931	V$SP1_Q6_01
759	7.92905377344222e-05	0.580395067183498	0.580501041447836	M00774	V$NFKB_Q6_01
760	7.74600817320392e-05	0.908529309662673	0.908691367975301	M01175	V$CKROX_Q2
761	7.59646312462614e-05	0.622233639505331	0.622342487038755	M00080	V$EVI1_03
762	7.34184345261291e-05	0.414758945423141	0.414829067259344	M01352	V$NKX29_01
763	6.92298574978129e-05	0.860004293216348	0.86014139539656	M00217	V$USF_C
764	-6.62117640370941e-05	0.0649472331676771	0.0649373321828215	M00492	V$STAT1_02
765	6.48810376867361e-05	0.999506695491608	0.999656027059366	M01243	V$MTF1_02
766	-6.21535615307324e-05	0.999734863545326	0.999591797863357	M00237	V$AHRARNT_02
767	-6.1250920387862e-05	0.925585195915387	0.925454664789988	M01231	V$ZNF515_01
768	5.72907302481274e-05	0.492590512123456	0.492655497364609	M00011	V$EVI1_06
769	5.59333416391139e-05	0.290003944108434	0.290041296492491	M00500	V$STAT6_02
770	-5.1511120989417e-05	0.736273157106169	0.736185833853967	M00084	V$MZF1_02
771	-4.97997091737923e-05	0.632486729821386	0.632414207948106	M00212	V$POLY_C
772	-4.97387510990099e-05	0.656867650056416	0.656792424818537	M01163	V$ELK1_03
773	4.8948180551873e-05	0.994849335034814	0.994961468186875	M00177	V$CREB_Q2
774	4.72805481279703e-05	0.334454183670721	0.334490596838717	M00318	V$LPOLYA_B
775	-4.64405453601824e-05	0.273223243145471	0.273194028042469	M00407	V$RSRFC4_Q2
776	-4.53856824142746e-05	0.989913538347576	0.989810093436712	M00539	V$ARNT_02
777	-4.47044712258982e-05	0.685185465004922	0.685114938487251	M01334	V$NKX11_01
778	-4.44803565572416e-05	0.976777665690865	0.976677629434833	M00114	V$TAXCREB_01
779	4.39017024972677e-05	0.854027042629877	0.854113378371692	M00615	V$MYCMAX_03
780	4.29745696503281e-05	0.70700077271009	0.707070735738649	M01066	V$BLIMP1_Q6
781	-4.17854541547857e-05	0.274689964335469	0.274663536431754	M00026	V$RSRFC4_01
782	-4.10460903186444e-05	0.802748218667093	0.802672352819755	M00976	V$AHRHIF_Q6
783	3.96462094409931e-05	0.939868023809516	0.939953827122553	M01080	V$CBF_02
784	3.88834186168919e-05	0.999364653799226	0.999454133300837	M00414	V$AREB6_03
785	3.81069508150964e-05	0.912782551268767	0.912862646428398	M01597	V$ZFP281_01
786	3.799281881256e-05	0.260071592149341	0.260094344649085	M00671	V$TCF4_Q5
787	3.66917059550629e-05	0.998578228611324	0.998662597830984	M00433	V$HMX1_01
788	-3.39778948955094e-05	0.413095510351203	0.413063192264375	M01105	V$ZBRK1_01
789	-3.25804797154383e-05	0.0667372713711645	0.0667322649737767	M00223	V$STAT_01
790	3.18398549191759e-05	0.909159844152595	0.909226500718352	M01169	V$IK_Q5
791	3.15182710198814e-05	0.229063984356149	0.229080608934693	M00972	V$IRF_Q6_01
792	3.15035447987708e-05	0.883968078302369	0.88403220331244	M01219	V$SP1SP3_Q4
793	-3.10399050078985e-05	0.887985868966445	0.887922405088359	M00716	V$ZF5_01
794	-3.08765577614056e-05	0.375539698970491	0.375513000586081	M00987	V$FOXP1_01
795	-3.05000052970711e-05	0.871686610238931	0.871625394833736	M00205	V$GRE_C
796	-2.98544484435654e-05	0.988924014003179	0.988856035321717	M00731	V$OSF2_Q6
797	2.92677690624243e-05	0.688196476225994	0.688242856401404	M00024	V$E2F_01
798	2.90205592641257e-05	0.430852493215866	0.430881284735452	M01010	V$HMGIY_Q3
799	2.69904352094841e-05	0.0947173262194205	0.0947232128733015	M00747	V$IRF1_Q6
800	2.6302419901314e-05	0.233447363419455	0.233461502250995	M00194	V$NFKB_Q6
801	-2.59093616987727e-05	0.142251801285297	0.142243315007927	M00795	V$OCT_Q6
802	2.57552239683462e-05	0.795126019568852	0.795173174798336	M00039	V$CREB_01
803	2.56680358246709e-05	0.974019941490393	0.974077510533125	M00973	V$E2A_Q6
804	2.54684592358272e-05	0.967104602527466	0.967161318390546	M01113	V$CACD_01
805	-2.52961886462177e-05	0.232237222437225	0.232223695796325	M01245	V$MTERF_01
806	2.37237058308831e-05	0.814584234331953	0.814628732904663	M00695	V$ETF_Q6
807	2.33318282041872e-05	0.589302413214937	0.589334073465253	M00721	V$CACCCBINDINGFACTOR_Q6
808	2.32906733412808e-05	0.568133638388239	0.568164107506216	M01258	V$GADP_01
809	2.29116541047292e-05	0.849495917926184	0.84954073514321	M00803	V$E2F_Q2
810	2.28072944073524e-05	0.963079638762315	0.963130216926544	M00184	V$MYOD_Q6
811	2.20525891573287e-05	0.463288384970884	0.463311910408662	M01109	V$SZF11_01
812	-2.03062134049858e-05	0.256383054797856	0.256371067430917	M01251	V$E2F1_02
813	1.89411732253175e-05	0.31009484207311	0.310108366740013	M00054	V$NFKAPPAB_01
814	1.87703900759728e-05	0.713091926638615	0.713122747437492	M01261	V$HNF3A_01
815	1.87470593066286e-05	0.716031916658384	0.716062826059941	M01139	V$LMAF_Q2
816	-1.85099204660401e-05	0.960957466864639	0.96091651108929	M01122	V$ZNF219_01
817	-1.58320004779999e-05	0.520650297320649	0.520631317605605	M00915	V$AP2_Q6_01
818	1.5162634783572e-05	0.554896914843128	0.554916288439822	M00665	V$SP3_Q3
819	1.51332716281094e-05	0.366640392047837	0.366653168091616	M00108	V$NRF2_01
820	-1.41539884232649e-05	0.999953750324722	0.999921161600333	M01002	V$DEAF1_02
821	1.32409498557196e-05	0.441884066879732	0.441897539429372	M00749	V$SREBP1_Q6
822	-1.26685302325458e-05	0.632780226892353	0.632761768728942	M00481	V$AR_01
823	1.24359440644118e-05	0.99984890627962	0.999877537182417	M00071	V$E47_02
824	1.22739359831314e-05	0.0893525087151988	0.0893550340120082	M00941	V$MEF2_Q6_01
825	1.22133758845427e-05	0.935621047397017	0.935647359617626	M00034	V$P53_01
826	1.19243465845909e-05	0.108267835646805	0.108270808378382	M01147	V$DMRT2_01
827	1.16943080574194e-05	0.575086164691796	0.575101650325614	M01650	V$PNR_01
828	-1.15463746369893e-05	0.916114157064112	0.916089801109578	M00483	V$ATF6_01
829	-1.0372639265982e-05	0.88344109203998	0.883419992286905	M00118	V$MYCMAX_01
830	-1.03360332976976e-05	0.201141949528372	0.201137162488161	M01123	V$NANOG_01
831	1.02808367019036e-05	0.856195093212207	0.856215361731595	M01273	V$SP4_Q5
832	-1.00212606536365e-05	0.424243429250014	0.424233640028387	M00430	V$E2F1_Q4
833	-9.85009551707217e-06	0.583711838035754	0.583698599202666	M01330	V$HOXB3_01
834	-8.58124524993897e-06	0.178007279339609	0.178003762120089	M00651	V$NFMUE1_Q6
835	8.04205054727447e-06	0.182900222378744	0.182903609266014	M01111	V$RBPJK_Q4
836	-7.53796449795563e-06	0.836134858953551	0.83612034645006	M00726	V$USF2_Q6
837	7.49630250290734e-06	0.604616536052019	0.604626972352175	M01199	V$RNF96_01
838	7.24828934850485e-06	0.0673681402464691	0.0673692646168413	M01590	V$SMAD1_01
839	-6.7160241576502e-06	0.987853376400689	0.987838100139722	M00187	V$USF_Q6
840	5.73291771337192e-06	0.970572985685716	0.970585797848935	M01034	V$EBOX_Q6_01
841	5.38642239755749e-06	0.34928233356223	0.349286665631667	M00986	V$CHCH_01
842	-5.27990032248016e-06	0.788091783137042	0.788082202032654	M00516	V$E2F_03
843	-5.09583422758642e-06	0.149727063344668	0.149725306518713	M00775	V$NFY_Q6_01
844	5.06839616820631e-06	0.108064706612938	0.108065967780104	M00777	V$STAT_Q6
845	4.64112205243727e-06	0.764190066410142	0.764198233030876	M00491	V$MAZR_01
846	4.31587840493686e-06	0.350928787169276	0.350932274603639	M00254	V$CAAT_01
847	4.291421558833e-06	0.518420534914563	0.518425657641525	M00208	V$NFKB_C
848	-4.18825375048115e-06	0.23585833731921	0.235856062757032	M00287	V$NFY_01
849	4.02285184930573e-06	0.450663706948855	0.450667881447494	M01112	V$RBPJK_01
850	-3.92797890335408e-06	0.998934417204025	0.998925382376884	M00691	V$ATF1_Q6
851	-3.76143168395737e-06	0.482562031685577	0.482557852225946	M00341	V$GABP_B
852	3.73507569354642e-06	0.886347119023123	0.886354741933278	M01287	V$NEUROD_01
853	3.39372904967217e-06	0.152885439399147	0.152886634104136	M00302	V$NFAT_Q6
854	-3.22643896233377e-06	0.440383465419617	0.440380193756834	M00425	V$E2F_Q3
855	3.16911752980265e-06	0.759537085066278	0.759542627552249	M01253	V$CNOT3_01
856	2.56708352708301e-06	0.150308392325672	0.150309280790422	M00242	V$PPARA_01
857	2.33642790703481e-06	0.164759526190585	0.164760412570234	M01239	V$RELBP52_01
858	-2.23369168636522e-06	0.763157854236398	0.763153929123274	M00920	V$E2F_Q6_01
859	-2.08840556226164e-06	0.0723089527997473	0.0723086050862431	M01250	V$E2F1_01
860	1.76619880487561e-06	0.282430338705242	0.282431487301786	M01047	V$AP2ALPHA_03
861	1.76024356007831e-06	0.530786080209443	0.530788231548481	M01252	V$E2F6_01
862	1.74666966135106e-06	0.0340045056711037	0.0340046424325877	M01595	V$STAT3_03
863	-1.59888879885939e-06	0.368169529791043	0.368168174348876	M00428	V$E2F1_Q3
864	1.55374005726683e-06	0.792170401213824	0.79217323530253	M00933	V$SP1_Q2_01
865	-1.2395900807205e-06	0.673124136607754	0.673122215338093	M00919	V$E2F_Q4_01
866	9.77611688476876e-07	0.897568207574274	0.897570228033191	M01029	V$TFE_Q6
867	-8.56295008011543e-07	0.134651460000614	0.134651194509653	M00342	V$OCT1_B
868	8.48623682769833e-07	0.300954966722684	0.300955554797763	M01167	V$SAP1A_01
869	8.32169773451463e-07	0.607353914777081	0.607355078554368	M00189	V$AP2_Q6
870	-6.71499202770098e-07	0.734911300783727	0.734910164476471	M00121	V$USF_01
871	-6.51877812618551e-07	0.534863416037055	0.534862613205459	M00052	V$NFKAPPAB65_01
872	5.32375435291499e-07	0.396675539751019	0.396676026011958	M01444	V$PMX2A_01
873	4.40317662331324e-07	0.377846933992831	0.377847317080275	M01299	V$MECP2_02
874	-3.95852911339034e-07	0.692056933213109	0.692056302413874	M00939	V$E2F1_Q4_01
875	-3.08228143952594e-07	0.708416285235404	0.708415782457293	M00940	V$E2F1_Q6_01
876	1.90949660971995e-07	0.271091274426224	0.271091393619077	M01654	V$DRI1_01
877	0	0.147415106562232	0.147415106562232	M00738	V$E2F4DP1_01
878	0	0.0852465048340254	0.0852465048340254	M00426	V$E2F_Q4
879	0	0.474965398096401	0.474965398096401	M00467	V$ROAZ_01
880	0	0.0672059158390406	0.0672059158390406	M00224	V$STAT1_01
881	0	0.213608739501725	0.213608739501725	M01045	V$AP2ALPHA_02
882	0	0.383725798402766	0.383725798402766	M00245	V$EGR3_01
883	0	0.084234095213494	0.084234095213494	M00465	V$POU6F1_01
884	0	0.676113831083403	0.676113831083403	M00982	V$KROX_Q6
885	0	0.0543470166347391	0.0543470166347391	M00225	V$STAT3_01
886	0	0.272771698714033	0.272771698714033	M01230	V$ZNF333_01
887	0	0.147770318961537	0.147770318961537	M00427	V$E2F_Q6
888	0	0.0964044978976808	0.0964044978976808	M00737	V$E2F1DP2_01
889	0	0.0258750724172438	0.0258750724172438	M00221	V$SREBP1_02
890	0	0.00632182042417828	0.00632182042417828	M00776	V$SREBP_Q3
891	0	0.301202648294641	0.301202648294641	M00246	V$EGR2_01
892	0	0.179166769529163	0.179166769529163	M00740	V$E2F1DP1RB_01
893	0	0.129000802221223	0.129000802221223	M00050	V$E2F_02
894	0	0.296054628310151	0.296054628310151	M00470	V$AP2GAMMA_01
895	0	1	1	M00253	V$CAP_01
896	0	0.245964733449032	0.245964733449032	M00431	V$E2F1_Q6
897	0	0.00363451577656715	0.00363451577656715	M00310	V$APOLYA_B
898	0	0.674725239730924	0.674725239730924	M00918	V$E2F_Q3_01
899	0	0.535529363805235	0.535529363805235	M00243	V$EGR1_01
900	0	0.421800775330181	0.421800775330181	M00244	V$NGFIC_01
901	0	0.00593029590944261	0.00593029590944261	M01279	V$IRF3_Q3
902	0	0.206417428404254	0.206417428404254	M00736	V$E2F1DP1_01
903	0	0.0797928527570122	0.0797928527570122	M00739	V$E2F4DP2_01
904	0	0.379396385353401	0.379396385353401	M00469	V$AP2ALPHA_01
