# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs1935581-C	rs1935581-T	Matrix_ID	Matrix_name
670	-0.000271892135343288	0.68409811947335	0.683669970613512	M00998	V$PBX_Q3
671	0.000271150532176856	0.291353709082132	0.291535671744868	M00128	V$GATA1_04
672	0.000266669744944326	0.463661074069514	0.463945863202126	M01162	V$OG2_01
673	-0.000266490485839016	0.609221144983053	0.608847431189774	M01422	V$LHX61_02
674	0.000264379601452276	0.988484490695832	0.989086420279245	M00804	V$E2A_Q2
675	0.000261932755791283	0.486263884205943	0.486557249334092	M00199	V$AP1_C
676	0.000260808608174234	0.914182706968898	0.914731869657742	M00003	V$VMYB_01
677	0.000259252122864928	0.8489715516157	0.849478496541133	M00740	V$E2F1DP1RB_01
678	0.000248630811040693	0.879089122071372	0.879592539054601	M00773	V$MYB_Q3
679	-0.000248154941531131	0.37979291855456	0.379575967678727	M01082	V$BRCA_01
680	0.000247537586068602	0.569222026052172	0.569546561628146	M00108	V$NRF2_01
681	-0.000246898732988721	0.365156095312042	0.36494856111891	M01426	V$HOXB9_01
682	0.000246325161387968	0.946416121632669	0.946953066583371	M00644	V$LBP1_Q6
683	0.000245266665278077	0.699512898940557	0.699908058580791	M00041	V$CREBP1CJUN_01
684	-0.000233604495449093	0.994641552407333	0.994106684320616	M01105	V$ZBRK1_01
685	-0.000228194297883066	0.324125886717413	0.323955623787511	M01236	V$IPF1_04
686	0.000224931378019377	0.106741756645178	0.106797055043041	M00072	V$CP2_01
687	-0.000221028277174212	0.632459537771677	0.632137737975926	M01259	V$CTCF_02
688	-0.000207495267040281	0.405597483626561	0.405403745367855	M01233	V$IPF1_01
689	0.000206789884814184	0.995699054849798	0.996173271145697	M00113	V$CREB_02
690	0.000205621003608013	0.873801269880459	0.874215077658323	M01154	V$CMYC_02
691	0.000195506659310287	0.999004846169431	0.999454670140818	M00917	V$CREB_Q4_01
692	-0.000186056195949025	0.199102951254474	0.19901767178328	M00161	V$OCT1_05
693	-0.000183811108082271	0.835237877273023	0.834884445393306	M00007	V$ELK1_01
694	-0.00018360332356538	0.981293564835159	0.98087879861433	M00927	V$AP4_Q6_01
695	0.000183147959626543	0.957603502139851	0.958007421878176	M00698	V$HEB_Q6
696	-0.00017127719668425	0.356189840951077	0.356049394384175	M01044	V$TBX5_Q5
697	-0.000167477486503531	0.703870251449244	0.703598869475025	M00024	V$E2F_01
698	-0.000167274383725498	0.923726044719576	0.923370327669938	M00821	V$NRF2_Q4
699	0.000159118184467122	0.789211763770634	0.78950097064725	M00762	V$DR1_Q3
700	0.000157980622201959	0.332595379867704	0.332716388043347	M00338	V$ATF_B
701	0.000156474946847007	0.247362518232245	0.24745165823327	M00430	V$E2F1_Q4
702	-0.000155386142722924	0.236723853147355	0.236639170913644	M01019	V$TBX5_01
703	0.000150976216314769	0.377954128313158	0.378085541458308	M01331	V$ISX_01
704	-0.000148923766875173	0.966820193336848	0.966488718203251	M00001	V$MYOD_01
705	-0.000144374129147973	0.530888418994828	0.530711963115643	M01323	V$OTP_01
706	0.000141514358304867	0.683269617096539	0.683492295994654	M00039	V$CREB_01
707	-0.000141145001443743	0.380740637750645	0.38061691776708	M01378	V$HOXA11_01
708	-0.00013320836785663	0.455033411769582	0.454893863684893	M00767	V$FXR_IR1_Q6
709	0.000131900456064288	0.656852558685542	0.657052083002973	M00189	V$AP2_Q6
710	0.000129614842635128	0.617920692511831	0.618105137973376	M00967	V$HNF4_Q6
711	0.000122827539508798	0.866875405593104	0.867120610715039	M00712	V$MYOGENIN_Q6
712	0.000121941842368987	0.917569676338538	0.917827349072838	M01302	V$MYF_01
713	0.000107446160525607	0.971369130697019	0.971609480965605	M00085	V$ZID_01
714	-0.000104013070884937	0.868733591587002	0.868525555720211	M00215	V$SRF_C
715	-0.000103129044678019	0.482440221344532	0.482325673049878	M01439	V$DLX1_01
716	-0.000102108062336461	0.977963771166217	0.977733866684675	M00615	V$MYCMAX_03
717	-9.56698678242079e-05	0.788032526173276	0.787858951174035	M01298	V$MECP2_01
718	9.5546684825365e-05	0.325842790657522	0.325914485382392	M01393	V$MSX2_01
719	9.54582718131203e-05	0.165037316285498	0.16507359560557	M00450	V$ZIC3_01
720	-9.41899520444239e-05	0.856219300294684	0.856033623263492	M00175	V$AP4_Q5
721	-9.41374666814099e-05	0.284054402775953	0.283992837950453	M00809	V$FOX_Q2
722	9.14554768650239e-05	0.887268598643487	0.887455462904393	M00976	V$AHRHIF_Q6
723	-9.06110003389138e-05	0.238431065682124	0.238381324723728	M01216	V$FOXO1_Q5
724	-9.00712557126281e-05	0.999849455812133	0.999642111805772	M00314	V$GEN_INI3_B
725	8.63654137219783e-05	0.00770366607535011	0.00770519820733639	M00448	V$ZIC1_01
726	8.54398029877523e-05	0.57656019598692	0.576673635225876	M01386	V$EVX2_01
727	-8.49301647442013e-05	0.132117249189431	0.13209141500751	M00082	V$EVI1_05
728	-8.31999641282798e-05	0.955301823356955	0.955118828942015	M00938	V$E2F1_Q3_01
729	8.30653337558565e-05	0.963120618183011	0.963304847065033	M00973	V$E2A_Q6
730	-8.1706874934806e-05	0.185035215926809	0.185000407224934	M00687	V$ALPHACP1_01
731	-8.12171611688228e-05	0.665411761518908	0.665287334883102	M01591	V$TAL1_01
732	7.99257862843517e-05	0.710326054501329	0.710456792042975	M00075	V$GATA1_01
733	-7.91813412733822e-05	0.392411887125175	0.392340348414698	M01329	V$HOXC11_01
734	7.41925308135744e-05	0.849118364211127	0.849263435411598	M00796	V$USF_Q6_01
735	7.41328198483604e-05	0.272160101261282	0.272206562173607	M00271	V$AML1_01
736	7.34468318148774e-05	0.99247804772039	0.992645907399699	M00272	V$P53_02
737	7.32202793279901e-05	0.177584575366232	0.177614517925774	M00765	V$COUP_DR1_Q6
738	-7.31547397171822e-05	0.766825112768751	0.766695955780774	M01132	V$SF1_Q6_01
739	-6.9276166842519e-05	0.842356621876392	0.842222264691785	M01069	V$GZF1_01
740	6.71681811111532e-05	0.904980966745414	0.905120942335345	M00650	V$MTF1_Q4
741	6.65459706234439e-05	0.732675292916672	0.732787567712169	M00694	V$E4F1_Q6
742	-6.6155993912298e-05	0.424357808324462	0.42429317090533	M01328	V$ISL2_01
743	6.58268250429298e-05	0.997171364597079	0.997322519176697	M00178	V$CREB_Q4
744	6.51778405057202e-05	0.730023593800874	0.730133162155919	M00176	V$AP4_Q6
745	6.44483325002165e-05	0.706081651718061	0.706186440435404	M00974	V$SMAD_Q6_01
746	-6.08761003782501e-05	0.996121722459192	0.99598210347101	M00121	V$USF_01
747	5.94982206274242e-05	0.827663185284944	0.827776582673697	M01656	V$P63_01
748	5.84012178953541e-05	0.712909121661793	0.713004995687842	M01334	V$NKX11_01
749	5.71795084159943e-05	0.734124648703735	0.734221310420041	M00073	V$DELTAEF1_01
750	5.71177915030807e-05	0.271523943748798	0.271559656539425	M00321	V$MUSCLE_INI_B
751	5.67106031804194e-05	0.994374349822402	0.994504204687037	M01033	V$HNF4_Q6_03
752	-5.5589234587039e-05	0.608827215539293	0.608749291286518	M00413	V$AREB6_02
753	5.5261426964992e-05	0.32825092923883	0.328292699902831	M00211	V$PADS_C
754	5.5155880314928e-05	0.97204440801152	0.972167866567693	M00652	V$NRF1_Q6
755	5.48905768262831e-05	0.45969533443612	0.45975343910424	M00426	V$E2F_Q4
756	5.27995161420658e-05	0.417097996903638	0.417148708833201	M01100	V$LRF_Q2
757	-5.17516622612138e-05	0.89643318890887	0.896326373958221	M00634	V$GCM_Q2
758	-5.12710397540181e-05	0.917136627298863	0.917028360270611	M00174	V$AP1_Q6
759	5.05231894720659e-05	0.999601522197333	0.999717816548127	M01243	V$MTF1_02
760	4.94434461055793e-05	0.0567459698041114	0.0567524305724033	M01037	V$GLI_Q2
761	4.79231845959341e-05	0.89051419343846	0.890612464617456	M01242	V$MTF1_01
762	4.76686304956425e-05	0.899429358321954	0.899528086076026	M00915	V$AP2_Q6_01
763	4.73517521917821e-05	0.405387129631071	0.405431331982734	M00665	V$SP3_Q3
764	-4.6646045952146e-05	0.999683026376664	0.999575659697674	M00315	V$GEN_INI_B
765	-4.58042187291285e-05	0.449046662549391	0.448999304943435	M01341	V$MSX3_01
766	4.54973357976423e-05	0.996143357709359	0.996247720635468	M01034	V$EBOX_Q6_01
767	-4.52181272087016e-05	0.213631915367402	0.213609673472443	M00464	V$POU3F2_02
768	4.30519567060639e-05	0.8235524032081	0.823634046658136	M00913	V$MYB_Q5_01
769	4.21825717018542e-05	0.855896210183969	0.855979346530812	M01652	V$P53_04
770	-4.16713856987716e-05	0.028170580114609	0.0281678772232744	M01650	V$PNR_01
771	4.04039952617418e-05	0.999889227884563	0.999982255543501	M00514	V$ATF4_Q2
772	4.02207210476457e-05	0.50475390305583	0.504800651303593	M01200	V$CTCF_01
773	3.83178974644929e-05	0.97734713250946	0.977433367865712	M01072	V$HIC1_02
774	-3.75581956671581e-05	0.999358298491495	0.999271876781952	M00235	V$AHRARNT_01
775	3.54084374635522e-05	0.972552035681749	0.972631331996187	M00119	V$MAX_01
776	3.50470583067031e-05	0.115772855364468	0.11578219847589	M00348	V$GATA2_02
777	-3.4259147790483e-05	0.741865226511026	0.741806707075324	M00727	V$SF1_Q6
778	3.39305757467018e-05	0.808462911928169	0.808526078016691	M01163	V$ELK1_03
779	3.35857187092614e-05	0.23651319196903	0.236531483181618	M00083	V$MZF1_01
780	-3.35478320582366e-05	0.897225839142161	0.897156534049669	M01589	V$ERR2_01
781	-3.06178579770333e-05	0.505354351569236	0.505318725230423	M01461	V$EMX2_01
782	-2.94788682669855e-05	0.114633292551936	0.114625511782929	M00347	V$GATA1_06
783	2.93044063588311e-05	0.997320425181347	0.997387722534343	M01299	V$MECP2_02
784	-2.87061713204889e-05	0.792724665188367	0.792672269086314	M00341	V$GABP_B
785	2.66431411791723e-05	0.457192076176378	0.457220124901813	M01361	V$HOXC10_01
786	-2.65509086740945e-05	0.464645848603841	0.46461744301062	M00699	V$ICSBP_Q6
787	2.597042081115e-05	0.415791334743401	0.41581619943603	M00986	V$CHCH_01
788	2.52557419399869e-05	0.94729493951481	0.947350029628073	M00766	V$LXR_DR4_Q3
789	-2.48116189856457e-05	0.996629336966896	0.996572400298214	M00214	V$SEF1_C
790	2.46043963523027e-05	0.885119579558087	0.885169726292092	M00114	V$TAXCREB_01
791	2.40863188228913e-05	0.51690676462899	0.516935433485984	M01475	V$EVX1_01
792	2.39250562828613e-05	0.877214982427391	0.877263309073952	M01288	V$NEUROD_02
793	2.27639155563758e-05	0.867310303292539	0.867355765293025	M00981	V$CREBATF_Q6
794	2.24080638130055e-05	0.997115317460208	0.997166766421741	M01032	V$HNF4_Q6_02
795	-2.08499635502846e-05	0.581350806702385	0.581322897408856	M01269	V$NURR1_Q3
796	1.94679748001247e-05	0.132131326869501	0.132137250009454	M01177	V$SREBP2_Q6
797	1.89481081424797e-05	0.995081241114686	0.995124657089503	M00177	V$CREB_Q2
798	1.8702415128212e-05	0.880354732567795	0.880392644894288	M01240	V$BEN_01
799	1.81082789569298e-05	0.837816788763836	0.837851722977958	M00179	V$CREBP1_Q2
800	-1.74881503874902e-05	0.167835506036587	0.167828747780157	M00419	V$MEIS1_01
801	1.73950300138836e-05	0.624840476474681	0.624865504046919	M00427	V$E2F_Q6
802	1.60920165694911e-05	0.794648064686516	0.794677509515471	M01181	V$NKX32_01
803	-1.60047697916887e-05	0.413422335625186	0.413407100323646	M00624	V$DBP_Q6
804	1.59248217902475e-05	0.287304004502078	0.287314539632379	M01658	V$AML1_Q4
805	-1.41790497205641e-05	0.34848335606657	0.348471978804416	M01066	V$BLIMP1_Q6
806	-1.36775790291741e-05	0.999631980199144	0.999600498495643	M00236	V$ARNT_01
807	-1.35865741370811e-05	0.315737251465057	0.31572737401864	M01376	V$S8_02
808	1.27842517538279e-05	0.414257994947522	0.41427018956815	M01235	V$IPF1_03
809	-1.24180103940556e-05	0.977952439605187	0.97792447689683	M00963	V$T3R_Q6
810	1.17961622066731e-05	0.683878627693442	0.683897203229438	M01282	V$PPARA_Q6
811	1.15092901026292e-05	0.259555147538723	0.259562026131933	M00764	V$HNF4_DR1_Q3
812	1.0954775801153e-05	0.185743116219106	0.185747801518926	M00221	V$SREBP1_02
813	-1.05457142141538e-05	0.885732654037626	0.885711146580307	M00412	V$AREB6_01
814	9.44502217999771e-06	0.925042198926918	0.92506231693315	M01249	V$HIF2A_01
815	-8.73343087481881e-06	0.313291906836369	0.31328560676622	M00473	V$FOXO1_01
816	-8.09674681251545e-06	0.976600349472201	0.97658214244359	M01119	V$KAISO_01
817	-7.2206893516058e-06	0.46197872705441	0.461971046143684	M00318	V$LPOLYA_B
818	6.97915222902523e-06	0.672071115019158	0.67208191535051	M00940	V$E2F1_Q6_01
819	-6.31721604474333e-06	0.716000883973813	0.715990469152616	M00285	V$TCF11_01
820	6.2907147658775e-06	0.510963188982899	0.510970590290287	M01241	V$BEN_02
821	-5.28256147058759e-06	0.520632360068974	0.520626027371153	M01337	V$HOXA3_02
822	4.97860460996202e-06	0.49719841052057	0.497204110267148	M00289	V$HFH3_01
823	4.96183092301219e-06	0.952477229875664	0.952488112026295	M00433	V$HMX1_01
824	4.86536173749386e-06	0.297069236630287	0.297072564688675	M01390	V$DUXL_01
825	4.56076164673247e-06	0.348876061546235	0.348879725302009	M00920	V$E2F_Q6_01
826	-4.41014737473377e-06	0.413045150858596	0.413040956513941	M00747	V$IRF1_Q6
827	4.30231708789227e-06	0.996793597521794	0.996803472257828	M00959	V$ER_Q6_02
828	-4.28238805915633e-06	0.999996535041658	0.999986674561532	M00313	V$GEN_INI2_B
829	4.09107479208692e-06	0.815348429775062	0.815356110432445	M00518	V$PPARA_02
830	4.0442330710988e-06	0.876996874294834	0.877005041095068	M00483	V$ATF6_01
831	4.02314376533527e-06	0.982823218145	0.982832322698665	M00726	V$USF2_Q6
832	3.83747349641528e-06	0.424088813039518	0.424092560351165	M00373	V$PAX4_01
833	3.72048697855343e-06	0.500881370793486	0.500885661731266	M00716	V$ZF5_01
834	3.46006177853742e-06	0.299699718806888	0.299702106550035	M00510	V$LHX3_01
835	-3.377354201195e-06	0.472810069125935	0.472806392263965	M01455	V$EN2_01
836	-3.19404994664207e-06	0.188936583085007	0.188935193542452	M00775	V$NFY_Q6_01
837	3.05130296123987e-06	0.961671032425806	0.961677789039347	M00058	V$HEN1_02
838	2.77067788639895e-06	0.463211394045889	0.463214349215051	M00428	V$E2F1_Q3
839	2.67538104181675e-06	0.523655287668956	0.523658513548636	M01173	V$SREBP1_Q5
840	-2.6604965883345e-06	0.887325644090041	0.88732020833224	M00446	V$SPZ1_01
841	2.23757804451719e-06	0.239791970465952	0.239793205928646	M00287	V$NFY_01
842	2.20656575478095e-06	0.10266563475113	0.102666156376568	M00349	V$GATA2_03
843	2.12781210034985e-06	0.583102900296564	0.58310575719781	M00317	V$LDSPOLYA_B
844	-1.83300502309969e-06	0.775580646302173	0.775577372854594	M00466	V$HIF1_Q5
845	1.8073388647899e-06	0.625889134063775	0.625891738739077	M00516	V$E2F_03
846	1.74672300445877e-06	0.0391436342092302	0.0391437916443962	M00701	V$SMAD3_Q6
847	-1.63324444274471e-06	0.415164571718028	0.415163010418074	M00292	V$FREAC4_01
848	1.4952635636889e-06	0.6280989902544	0.628101152785103	M00431	V$E2F1_Q6
849	-1.48726402049437e-06	0.206376606865463	0.206375900119259	M00008	V$SP1_01
850	1.41782528358895e-06	0.99999545483707	0.999998719490923	M00916	V$CREB_Q2_01
851	1.26074503048468e-06	0.2069253108373	0.206925911536703	M00257	V$RREB1_01
852	-1.22153219225818e-06	0.764486877387741	0.764484727132426	M00255	V$GC_01
853	1.17370726948618e-06	0.370079179515096	0.370080179677954	M00918	V$E2F_Q3_01
854	-1.05433154806711e-06	0.272378841063843	0.272378179813773	M00772	V$IRF_Q6
855	9.34628964499584e-07	0.57048547974775	0.570486707469605	M00495	V$BACH1_01
856	9.06314466919689e-07	0.186383181020737	0.1863835699779	M00776	V$SREBP_Q3
857	8.93788577815968e-07	0.0472260897936814	0.0472261869862197	M01113	V$CACD_01
858	7.99318575217534e-07	0.323023316135789	0.323023910660438	M00919	V$E2F_Q4_01
859	7.93806947285702e-07	0.128833811961586	0.128834047445279	M00309	V$ACAAT_B
860	-7.82712939406682e-07	0.590779952728994	0.590778887989017	M01592	V$LBP9_01
861	7.73208914006673e-07	0.129641917341193	0.129642148153187	M00749	V$SREBP1_Q6
862	6.69441616585331e-07	0.260669331588789	0.260669733396872	M00721	V$CACCCBINDINGFACTOR_Q6
863	4.58403460967816e-07	0.872009905405688	0.872010825823944	M01587	V$FPM315_01
864	4.24920447550381e-07	0.328485113648427	0.328485435043507	M00939	V$E2F1_Q4_01
865	3.12200499452686e-07	0.260824527299829	0.260824714798359	M01118	V$WT1_Q6
866	-3.11822653031868e-07	0.248692666616426	0.248692488055605	M00972	V$IRF_Q6_01
867	-3.07515298558769e-07	0.127989821555135	0.127989730928116	M00011	V$EVI1_06
868	-3.02294573366335e-07	0.919640209720068	0.919639569596466	M00797	V$HIF1_Q3
869	2.53706583575042e-07	0.616119939648688	0.616120299574354	M01175	V$CKROX_Q2
870	1.40329318554233e-07	0.58320315272588	0.583203341170628	M00649	V$MAZ_Q6
871	0	0.130159153497819	0.130159153497819	M01596	V$GLI3_01
872	0	0.272088104450464	0.272088104450464	M01219	V$SP1SP3_Q4
873	0	0.454085681454998	0.454085681454998	M01168	V$SREBP_Q6
874	0	0.096453858812677	0.096453858812677	M01122	V$ZNF219_01
875	0	0.205677634447126	0.205677634447126	M01588	V$GKLF_02
876	0	0.484323011890411	0.484323011890411	M00245	V$EGR3_01
877	0	0.480310241800941	0.480310241800941	M01273	V$SP4_Q5
878	0	0.448117521154495	0.448117521154495	M00196	V$SP1_Q6
879	0	0.00491691002686767	0.00491691002686767	M01657	V$GLI3_Q5_01
880	0	0.250183327486662	0.250183327486662	M00982	V$KROX_Q6
881	0	0.464940360528523	0.464940360528523	M00933	V$SP1_Q2_01
882	0	0.332887757906914	0.332887757906914	M00720	V$CACBINDINGPROTEIN_Q6
883	0	0.295238952007175	0.295238952007175	M01295	V$ATF5_01
884	0	0.0712816679636747	0.0712816679636747	M00987	V$FOXP1_01
885	0	0.153771109294137	0.153771109294137	M01597	V$ZFP281_01
886	0	0.0321221823625544	0.0321221823625544	M01104	V$MOVOB_01
887	0	0.435895338783543	0.435895338783543	M00105	V$CDPCR3_01
888	0	0.257358248121029	0.257358248121029	M00246	V$EGR2_01
889	0	0.0114908935106807	0.0114908935106807	M01231	V$ZNF515_01
890	0	1	1	M00253	V$CAP_01
891	0	0.313511178931934	0.313511178931934	M00124	V$PBX1_02
892	0	0.272272042740747	0.272272042740747	M00807	V$EGR_Q6
893	0	0.732932734917022	0.732932734917022	M00803	V$E2F_Q2
894	0	0.159862768261659	0.159862768261659	M00947	V$CP2_02
895	0	0.61774300709658	0.61774300709658	M00695	V$ETF_Q6
896	0	0.109409805096418	0.109409805096418	M00243	V$EGR1_01
897	0	0.138074421159391	0.138074421159391	M00244	V$NGFIC_01
898	0	0.466520975769354	0.466520975769354	M00932	V$SP1_Q4_01
899	0	0.530407300407803	0.530407300407803	M00931	V$SP1_Q6_01
900	0	0.949084905186799	0.949084905186799	M01287	V$NEUROD_01
901	0	0.783470461513646	0.783470461513646	M01253	V$CNOT3_01
902	0	0.364350056759989	0.364350056759989	M01303	V$SP1_02
903	0	0.192992202647201	0.192992202647201	M01068	V$UF1H3BETA_Q6
904	0	0.592532229963845	0.592532229963845	M00491	V$MAZR_01
