# P-values for the first sequence, p-values for the second sequence, matrix IDs, matrix names, and calculated 'Absolute difference log(p) for two sequences' from the norm file. The table is sorted form the highest to the lowest 'Absolute difference log(p) for two sequences'
#/ Rank	Absolute diff_log(p)_for_two_seqs	rs557046152-G	rs557046152-GTT	Matrix_ID	Matrix_name
670	-0.00227082014581065	0.409727315150831	0.407590541942515	M00465	V$POU6F1_01
671	0.00226932872382442	0.945245290489517	0.950197428957526	M00172	V$AP1FJ_Q2
672	0.00224835909951953	0.943235302598229	0.948131129747914	M00532	V$RP58_01
673	0.0021802538525658	0.930134876202914	0.934816098480917	M01203	V$PU1_01
674	0.0021669340812983	0.931258254202561	0.935916425355345	M01035	V$YY1_Q6_02
675	0.00214932727682915	0.563918607313074	0.566716362894706	M00210	V$OCT_C
676	0.00214644966304296	0.995041305755064	0.999971354043762	M00312	V$BEL1_B
677	0.00210550404755861	0.884900512024158	0.889201016391744	M01100	V$LRF_Q2
678	0.00208407334576519	0.612874825823112	0.615822930665591	M00342	V$OCT1_B
679	0.00206783148857994	0.900078256420197	0.904374070028878	M01107	V$RUSH1A_02
680	0.00206385062456133	0.94123640961965	0.945719990436393	M00004	V$CMYB_01
681	0.00206377207581984	0.917595629889202	0.921966431070451	M00002	V$E47_01
682	0.00204651547192414	0.934669036344941	0.939083848567336	M00726	V$USF2_Q6
683	0.00204509378361782	0.953477626843168	0.957978143488976	M00340	V$ETS2_B
684	-0.00202463871641512	0.698667049793691	0.695417512228794	M00640	V$HOXA4_Q2
685	0.00202191876602125	0.935858567339625	0.940225746047078	M00272	V$P53_02
686	0.00201389940084242	0.914626782513206	0.918877915730817	M00462	V$GATA6_01
687	0.00200293266725882	0.243909449014224	0.24503693853704	M01467	V$HOXB13_01
688	0.00199967921326925	0.904674052346693	0.908849166731176	M01660	V$GABPALPHA_Q4
689	0.00199350869645262	0.955854925667973	0.960252598750995	M01299	V$MECP2_02
690	0.00194935894855586	0.342732825214579	0.344274661456122	M00802	V$PIT1_Q6
691	0.0019442615081007	0.964426645296974	0.968753896037957	M01002	V$DEAF1_02
692	0.00193888711738036	0.949402981656889	0.953651021772671	M00917	V$CREB_Q4_01
693	0.00193142876411906	0.950314798244894	0.954550525115428	M00217	V$USF_C
694	0.00184152716555392	0.949275930791406	0.953309665915269	M01652	V$P53_04
695	0.00183627119737467	0.885024665888791	0.888774623380824	M00255	V$GC_01
696	0.00179076101711844	0.960929049375011	0.964899504858539	M00107	V$E2_01
697	0.00178131591010842	0.935662616326251	0.939508240825666	M00444	V$VDR_Q3
698	-0.00177678034399176	0.296785665242939	0.29557393969903	M01255	V$IPF1_05
699	0.00173051835784776	0.962776541466653	0.966620537633255	M00648	V$MAF_Q6
700	0.001724932120805	0.966594650516946	0.970441408262855	M00319	V$MEF3_B
701	0.00171669748004783	0.946691055953302	0.950440581905312	M00448	V$ZIC1_01
702	0.00171248633279123	0.943400419808189	0.947127728761285	M01160	V$KID3_01
703	0.00170082598647889	0.965108809453918	0.968895872557379	M00104	V$CDPCR1_01
704	0.00169210256134512	0.952926514458975	0.95664655873226	M01109	V$SZF11_01
705	0.00166624448948217	0.921203398786798	0.924744540727656	M00243	V$EGR1_01
706	0.00166183970115014	0.524451214180894	0.526461885572543	M00103	V$CLOX_01
707	0.00163277424186922	0.966086398993518	0.969725335182433	M00200	V$CAAT_C
708	0.00163151872749122	0.926524082382373	0.930011311471448	M00325	V$NRSE_B
709	0.00163147138704167	0.966477522541469	0.970115021681264	M01595	V$STAT3_03
710	0.0016014063095512	0.965961033101076	0.969529468020009	M01656	V$P63_01
711	-0.00160101630112253	0.267243119209882	0.266259747494889	M00289	V$HFH3_01
712	0.00157806482345219	0.316768224515857	0.317921336297675	M01354	V$OCT1_08
713	0.00157463027132834	0.946662494307016	0.950101057492574	M00332	V$WHN_B
714	0.00156672507681595	0.968263797813296	0.971763134870776	M00194	V$NFKB_Q6
715	0.00156418583769236	0.898598464178044	0.901840755528846	M01045	V$AP2ALPHA_02
716	0.00155858440241552	0.96311628410202	0.966578899576143	M01249	V$HIF2A_01
717	0.00154529415480756	0.965199137616165	0.968639598717179	M00121	V$USF_01
718	0.00154092592119875	0.929881805502165	0.933186991395561	M00245	V$EGR3_01
719	0.00153182547671383	0.929702652652124	0.932987651222752	M00244	V$NGFIC_01
720	0.0015216772729108	0.964313044399049	0.967697722295678	M00804	V$E2A_Q2
721	0.00149401855933436	0.953856111468252	0.9571431271139	M00693	V$E12_Q6
722	0.00147030141958349	0.206221136156208	0.206920479746186	M01297	V$HOXA13_02
723	0.0014416056565951	0.969937944238738	0.973162924924614	M00070	V$TAL1BETAITF2_01
724	0.00142398042540719	0.950636693440762	0.95375879097542	M01079	V$CBF_01
725	0.00141504588309178	0.954729589369221	0.95784542334399	M00770	V$CEBP_Q3
726	0.00141226015871586	0.955279787605808	0.958391269701691	M00706	V$TFIII_Q6
727	0.00140763988876455	0.96721496000564	0.97035499341574	M00024	V$E2F_01
728	-0.00140262829645216	0.503590606737603	0.501966798350814	M00195	V$OCT1_Q6
729	0.00138746305718773	0.556480083755044	0.558260742344445	M00494	V$STAT6_01
730	0.00138743284875726	0.969634110312895	0.972736736454317	M00208	V$NFKB_C
731	0.00138207295543612	0.971957369478115	0.975055395734316	M00181	V$E2_Q6
732	0.00133748930564464	0.951188288446244	0.954122162169828	M00971	V$ETS_Q6
733	0.00133501180115103	0.969516340705121	0.972501198214243	M00106	V$CDPCR3HD_01
734	0.00130579292630584	0.975878228051896	0.97881681597444	M01305	V$TEF_01
735	0.00126730465231591	0.96956235817831	0.972395747615973	M00054	V$NFKAPPAB_01
736	0.00126700349931765	0.957324358013741	0.960121318094434	M00976	V$AHRHIF_Q6
737	-0.00122732927597868	0.163659875997225	0.163198021177494	M01351	V$HOXA9_01
738	0.00122140176844929	0.956349897326819	0.959043303757902	M01080	V$CBF_02
739	0.00119652095607145	0.96064593897151	0.963296255512193	M01287	V$NEUROD_01
740	-0.0011656568857801	0.566334577000915	0.564816559417905	M00746	V$ELF1_Q6
741	0.00116059271174286	0.939170265495996	0.94168342635628	M00321	V$MUSCLE_INI_B
742	0.00115528725115657	0.950990256787997	0.953523398630632	M01047	V$AP2ALPHA_03
743	0.00115095608221171	0.979498600941743	0.982097885735655	M00007	V$ELK1_01
744	0.00113111693734226	0.980353371416541	0.982910022853466	M00983	V$MAF_Q6_01
745	0.00112500105530934	0.952978702990354	0.955450509295414	M01200	V$CTCF_01
746	0.00111301941866732	0.975481795051028	0.977984987427598	M01346	V$TGIF_02
747	0.00109035599852233	0.964828073177396	0.967253450035356	M00256	V$NRSF_01
748	0.00108740684050607	0.963131860499283	0.965546416685756	M00051	V$NFKAPPAB50_01
749	0.00105924609320454	0.96883799969228	0.971203883732474	M00277	V$LMO2COM_01
750	0.00103955684830319	0.97088868021887	0.973215449128816	M00059	V$YY1_01
751	0.00102223512418465	0.970699043937953	0.972986550284733	M01259	V$CTCF_02
752	0.00102157891730287	0.778062385399997	0.779894754334511	M01281	V$NFAT1_Q6
753	0.00101831571850403	0.978939309073443	0.981237378587041	M01224	V$P50RELAP65_Q5_01
754	0.00100554567801209	0.345749762905558	0.346551223645822	M00302	V$NFAT_Q6
755	0.000951245399267555	0.975507248763173	0.97764626690694	M00025	V$ELK1_02
756	0.0009462907363691	0.961972879725527	0.964071222032634	M00008	V$SP1_01
757	0.000920103175569419	0.954592038521709	0.956616596223361	M01122	V$ZNF219_01
758	0.000909734566504164	0.975209198577893	0.97725415058982	M00139	V$AHR_01
759	0.000907454572439606	0.981909154665842	0.983962990360421	M00806	V$NF1_Q6_01
760	0.000901001567358837	0.985611583332015	0.987658487982507	M00792	V$SMAD_Q6
761	-0.000880658059026374	0.0116297860480324	0.0116062271770967	M00511	V$ERR1_Q2
762	0.000876400660075927	0.969292174811732	0.971250168851051	M01587	V$FPM315_01
763	0.000863608175554951	0.973560216924512	0.975498098029279	M01028	V$NRSF_Q4
764	0.000849587432934901	0.983157047965766	0.985082228794613	M00224	V$STAT1_01
765	0.000842214704603394	0.980381759438137	0.982284830065039	M01154	V$CMYC_02
766	0.000837054881429792	0.98438968981472	0.986288822346233	M01343	V$PITX3_01
767	0.00083230976416261	0.964794376426096	0.96664514306708	M00939	V$E2F1_Q4_01
768	0.000830918004566418	0.972779775575819	0.97464273723226	M00644	V$LBP1_Q6
769	0.000813957609497984	0.30549671665049	0.306069817517793	M00294	V$HFH8_01
770	0.000802155101728657	0.9634358672149	0.965217006933574	M01588	V$GKLF_02
771	0.000799361725970164	0.961934439790541	0.963706605197766	M00695	V$ETF_Q6
772	0.000798565585292734	0.979339116061836	0.98114154737582	M01034	V$EBOX_Q6_01
773	0.000792602006597376	0.987798515816921	0.989602927318753	M00264	V$STAF_02
774	0.000784559964770512	0.987834275591947	0.989620426964455	M00221	V$SREBP1_02
775	0.000783138344927024	0.976922465024382	0.978685682583966	M00175	V$AP4_Q5
776	0.000776645385622327	0.987707512124995	0.989475401934207	M00961	V$VDR_Q6
777	0.000775964445407323	0.967227882830235	0.968957597062197	M00918	V$E2F_Q3_01
778	0.000775258988844426	0.987211319898324	0.988975164469973	M00985	V$STRA13_01
779	0.000772699857165163	0.982562056557209	0.984311794126869	M01440	V$LHX8_01
780	0.000772615294189666	0.977352424309116	0.979092693970541	M00665	V$SP3_Q3
781	0.000765043732073012	0.985668463594879	0.987406326005347	M00225	V$STAT3_01
782	0.000747557162668849	0.987397606161951	0.989098691094814	M00279	V$MIF1_01
783	0.000741510495550029	0.972295027719074	0.973956533528139	M00716	V$ZF5_01
784	0.000731199433237366	0.988603277069863	0.990269139875183	M00793	V$YY1_Q6
785	0.000717185853032053	0.985055574658048	0.986683621058128	M00176	V$AP4_Q6
786	0.000713043779582935	0.97926796790461	0.980877093725391	M00797	V$HIF1_Q3
787	0.000693623380832579	0.984878013086171	0.986452245001003	M00927	V$AP4_Q6_01
788	0.000683708875989271	0.987947707911191	0.989504256793589	M00033	V$P300_01
789	0.000665442089648536	0.978744133158068	0.980244950678004	M00373	V$PAX4_01
790	0.000659288070785295	0.97543171186807	0.976913606970596	M01288	V$NEUROD_02
791	0.000642770285206385	0.984824951346687	0.986283604207759	M00698	V$HEB_Q6
792	0.000637582773770386	0.970242894949063	0.971668343559487	M00982	V$KROX_Q6
793	0.00062481945164394	0.968888785643674	0.970283729108081	M00932	V$SP1_Q4_01
794	0.000624753662814235	0.988664835577472	0.990088101337762	M00329	V$PAX9_B
795	-0.000619966962397078	0.413290774831317	0.412701212129629	M01470	V$NKX63_01
796	0.000619867721200875	0.967821018668555	0.969203374123743	M00800	V$AP2_Q3
797	0.000618983289670283	0.990214507098897	0.991626828130755	M00701	V$SMAD3_Q6
798	0.000609696854008239	0.966099539203661	0.967456778426597	M01273	V$SP4_Q5
799	0.000603929493320148	0.986472334325239	0.987845076060223	M00733	V$SMAD4_Q6
800	0.000601775923992093	0.955208914411079	0.956533407774725	M01253	V$CNOT3_01
801	0.000588621048770745	0.96588069139223	0.967190685387525	M00196	V$SP1_Q6
802	0.000580894724580783	0.241728947241684	0.242052490430472	M00639	V$HNF6_Q6
803	0.000579324119097301	0.98701841793775	0.988335922869757	M00419	V$MEIS1_01
804	0.000576554864138634	0.989469335594464	0.990783794393978	M00188	V$AP1_Q4
805	0.000569677265797486	0.972319309563309	0.973595567210732	M00470	V$AP2GAMMA_01
806	0.0005613250185995	0.973826151659766	0.975085634381558	M00933	V$SP1_Q2_01
807	0.000554990898373576	0.991222869010231	0.992490376072897	M00066	V$TAL1ALPHAE47_01
808	0.000548312378200231	0.990314558452255	0.991565655754308	M00187	V$USF_Q6
809	0.000543381988174256	0.985783001169572	0.987017168287937	M00083	V$MZF1_01
810	0.000540699825518577	0.99138193699901	0.992616983466624	M00035	V$VMAF_01
811	0.000539660012349173	0.971436008146635	0.972643877557653	M01303	V$SP1_02
812	0.000536025423140406	0.988555469449555	0.989776341525599	M00425	V$E2F_Q3
813	0.000533287166045584	0.987052873555705	0.988265658812823	M00237	V$AHRARNT_02
814	0.000532783393674751	0.99153180727623	0.992748944200874	M00069	V$YY1_02
815	0.000528032881341565	0.974827097628635	0.976013052852246	M01593	V$ZFX_01
816	0.000514989270707337	0.973390051691106	0.974544988686718	M00915	V$AP2_Q6_01
817	0.00050840862822699	0.980815602241101	0.981964470407594	M01118	V$WT1_Q6
818	0.000504934419291616	0.993406694945799	0.994562355363719	M00749	V$SREBP1_Q6
819	0.000491189151653091	0.989651225672868	0.990771159183392	M00114	V$TAXCREB_01
820	0.000490868607451005	0.990548297341845	0.991668514087454	M00108	V$NRF2_01
821	0.000475770094994093	0.986128709650245	0.987209606718318	M01104	V$MOVOB_01
822	0.000461907265131845	0.9934354556817	0.994492616629931	M00775	V$NFY_Q6_01
823	0.000459636118948031	0.982758816367719	0.983799471006664	M01175	V$CKROX_Q2
824	0.000436576528937566	0.984405854751261	0.985395930828276	M01597	V$ZFP281_01
825	0.000421597416832123	0.992345020768849	0.993308821254073	M00426	V$E2F_Q4
826	0.000406634150731018	0.98273619628194	0.983656772653307	M00469	V$AP2ALPHA_01
827	0.000390755359982037	0.986084746911832	0.986972373424989	M00649	V$MAZ_Q6
828	0.000390608202532105	0.994186649705357	0.995081231989523	M01411	V$PKNOX2_01
829	0.000383374247612371	0.985727866758735	0.986598404012268	M00807	V$EGR_Q6
830	0.000383084602729876	0.993663973716145	0.994540856384285	M00127	V$GATA1_03
831	0.000377153783314259	0.982673036570491	0.983526788675501	M01199	V$RNF96_01
832	0.000372420791920194	0.976582537161066	0.977420345706628	M00803	V$E2F_Q2
833	0.000358165517979591	0.994811772662043	0.995632538878461	M00981	V$CREBATF_Q6
834	0.000344256228571904	0.988596148541682	0.989380098874762	M00491	V$MAZR_01
835	0.000342790622970206	0.994409775070551	0.995194977099902	M00144	V$PAX5_02
836	0.000336310619197223	0.993858842885165	0.994628769161598	M00005	V$AP4_01
837	0.000329431452964928	0.98562538125769	0.986373305061007	M00931	V$SP1_Q6_01
838	0.000322248259822665	0.992261941810649	0.992998477401926	M00341	V$GABP_B
839	0.00030954814849179	0.989737030018423	0.990442727393337	M00940	V$E2F1_Q6_01
840	0.000284198406354878	0.991026104484534	0.991674835300532	M00919	V$E2F_Q4_01
841	0.000282485524142256	0.611507387835805	0.611905270342035	M01365	V$EN1_02
842	0.000277594310476081	0.437216669604033	0.437496221064621	M01357	V$PBX1_04
843	0.000267840332141333	0.996468779048129	0.9970835159538	M00249	V$CHOP_01
844	0.000261400779554105	0.996218517675362	0.996818319640313	M00776	V$SREBP_Q3
845	0.000254160055315152	0.989720949105948	0.990300328218482	M01219	V$SP1SP3_Q4
846	0.00024553648655795	0.992282639018298	0.992843803135397	M00431	V$E2F1_Q6
847	0.000222794443310652	0.996702802100317	0.997214244966019	M01167	V$SAP1A_01
848	0.00020022790656438	0.996888814744406	0.99734852811623	M01298	V$MECP2_01
849	0.00019451456659337	0.99418371145164	0.994629092489446	M00920	V$E2F_Q6_01
850	0.000193502264532528	0.993716424707351	0.994159279106799	M01073	V$HIC1_03
851	0.000182692629833871	0.997115919838662	0.997535460169044	M00034	V$P53_01
852	0.000175933452698121	0.995283525828987	0.995686798600346	M00428	V$E2F1_Q3
853	0.000161769951059843	0.997593114037321	0.997964775792068	M00072	V$CP2_01
854	0.000157176691045125	0.99804657472394	0.998407845830638	M00916	V$CREB_Q2_01
855	0.000156830563362315	0.996723456689402	0.997083454191904	M00427	V$E2F_Q6
856	0.000156703640084945	0.996074477284639	0.996433949178653	M00446	V$SPZ1_01
857	0.000151091943063173	0.995219381508531	0.995565680612891	M01072	V$HIC1_02
858	0.000141381522168583	0.997060654441411	0.997385293382551	M01258	V$GADP_01
859	0.000140313427044338	0.996246298266235	0.996568221113401	M01068	V$UF1H3BETA_Q6
860	0.000129102557221402	0.997788254677807	0.998084910908091	M00929	V$MYOD_Q6_01
861	9.76562006923096e-05	0.998235086684734	0.998459576773924	M00771	V$ETS_Q4
862	9.73401771114788e-05	0.9980309964586	0.998254714249096	M00650	V$MTF1_Q4
863	9.60812900735755e-05	0.997624591895158	0.99784532613337	M00720	V$CACBINDINGPROTEIN_Q6
864	8.77762306634719e-05	0.998843499494419	0.999045398394188	M00678	V$TEL2_Q6
865	8.54776943642077e-05	0.998835812955422	0.999032422833055	M00378	V$PAX4_03
866	8.52067347862465e-05	0.998650730636344	0.998846680894437	M00743	V$CETS168_Q6
867	8.51898763222926e-05	0.998289148038975	0.998484988589898	M00516	V$E2F_03
868	6.88992834241915e-05	0.999513621926206	0.99967220380587	M00704	V$TEF1_Q6
869	6.6604359219582e-05	0.999175767586546	0.999329015136004	M01105	V$ZBRK1_01
870	6.51543067151042e-05	0.999432653634805	0.999582603102676	M00309	V$ACAAT_B
871	6.12086197860376e-05	0.99935870118577	0.999499558783709	M01196	V$CTF1_01
872	5.75086449666365e-05	0.998484102948535	0.998616329518698	M00938	V$E2F1_Q3_01
873	-5.7145183430855e-05	0.999996299065034	0.999864726560958	M00143	V$PAX5_01
874	5.60387029616047e-05	0.999410219554111	0.99953918565484	M00178	V$CREB_Q4
875	4.15306294524092e-05	0.999340451049166	0.999436020355694	M00058	V$HEN1_02
876	4.11109638583476e-05	0.999405960383882	0.999500570121623	M00739	V$E2F4DP2_01
877	3.52687093955287e-05	0.999653014360697	0.999734198683185	M00177	V$CREB_Q2
878	3.19499957868419e-05	0.999551525160394	0.999625062456151	M00193	V$NF1_Q6
879	3.04157786428425e-05	0.999588323725307	0.99965833226358	M00740	V$E2F1DP1RB_01
880	2.51541267600383e-05	0.999695993415668	0.999753897001916	M00531	V$NERF_Q2
881	2.31963732981378e-05	0.99964875001373	0.999702144302191	M01078	V$CETS1P54_03
882	1.96857898962731e-05	0.999812168704724	0.999857489424173	M00076	V$GATA2_01
883	1.90081745267397e-05	0.999776833456297	0.999820592585684	M01208	V$FLI1_Q6
884	1.7187990134668e-05	0.999769196099772	0.999808764558144	M00736	V$E2F1DP1_01
885	1.56179361457725e-05	0.999862179328025	0.99989813664526	M00360	V$PAX3_01
886	1.50798969702686e-05	0.999835428802054	0.9998701464364	M00050	V$E2F_02
887	1.27889064020083e-05	0.999925951483995	0.999955397282236	M01242	V$MTF1_01
888	1.2018465914434e-05	0.99984636565072	0.999874035322426	M01173	V$SREBP1_Q5
889	1.18834111309138e-05	0.999915552624368	0.999942913253322	M00694	V$E4F1_Q6
890	1.01634242676026e-05	0.999895939673516	0.999919339661297	M01139	V$LMAF_Q2
891	7.18261466785894e-06	0.999919039009491	0.999935576388726	M00737	V$E2F1DP2_01
892	5.70333459444499e-06	0.999939691141666	0.999952822849108	M00738	V$E2F4DP1_01
893	5.47862319709615e-06	0.999934343865198	0.999946958112614	M01036	V$COUPTF_Q6
894	4.4526127889234e-06	0.999958269503593	0.999968521648138	M00339	V$ETS1_B
895	2.13372082379459e-06	0.999976157641911	0.999981070610602	M01168	V$SREBP_Q6
896	1.520348803828e-06	0.999980663112102	0.999984163783028	M00986	V$CHCH_01
897	1.50061027896361e-06	0.999988128850096	0.999991584097906	M00115	V$TAXCREB_02
898	1.45455436831941e-06	0.999983456511635	0.999986805697041	M00721	V$CACCCBINDINGFACTOR_Q6
899	4.07238285097554e-07	0.999996774832964	0.999997712531184	M00084	V$MZF1_02
900	1.44208772483924e-07	0.999999217055182	0.999999549107947	M00075	V$GATA1_01
901	9.77175864055374e-08	0.999999363797563	0.999999588800503	M00001	V$MYOD_01
902	6.73727280586082e-08	0.999999469082276	0.999999624213645	M01243	V$MTF1_02
903	0	1	1	M00253	V$CAP_01
904	0	1	1	M01177	V$SREBP2_Q6
